symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_ConSIX,stderr_diff_ConSIX,tval_diff_ConSIX,pval_diff_ConSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
LEND,2730,2730,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00984432184827344,0.00653153333401113,18548.564517624996,18607.574588144922,-9264.282258812498,2.302456676284173,0.014201367212045865,2.0050754617247497,0.17930512817918415,0.14362604889615888,1.2484164923928327,0.21198721581343571,-0.23264517664625897,0.2518091563087117,-0.9238948259730548,0.35562394218017823,0.014747378743875487,0.1535066333564505,0.09606997705194469,0.9234721520049658,-0.7074269258218636,0.3244424756770036,-2.1804386874613098,0.029311344287869204,-0.3206531376659954,0.24640391751351504,-1.3013313298819928,0.19325651085789555,0.5512133552875469,0.3232414531191063,1.7052681516205124,0.08825987940371129,0.7621487623139913,0.4033977316485335,1.889323371252928,0.05895596741894423,-0.2320100039980431,0.4493363188520102,-0.5163393081396033,0.6056598878358377,0.8285194941555243,0.311131947612382,2.662920026418245,0.007792739271974418,-0.22056003852539702,0.2674024083479948,-0.8248244280521304,0.40954440961326
LINK,2801,2801,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00914259577053489,0.005912709266346128,18173.046819867035,18232.316455315664,-9076.523409933518,1.5643143427154724,0.1201772993159009,1.9502334926606726,0.14610310582753602,0.12081973483925425,1.209265241493207,0.22666449770151395,-0.4731872012916257,0.19522254854952034,-2.4238347711744814,0.015421442660293857,0.1356850283628092,0.19352707743082756,0.7011165060936093,0.4832893947371968,0.2230176927372348,0.29255997382621285,0.7622973499092267,0.4459476702303842,0.10722436251606213,0.16353476680696688,0.6556670768523954,0.512092985558966,-0.056273624919019466,0.33888346438741956,-0.16605597744564524,0.8681250563161261,0.38489614125523186,0.2974566229431924,1.29395720776652,0.19578842819456024,-0.021224325738848485,0.34781334418107673,-0.06102217207571768,0.9513459677863543,0.3908887139640907,0.2504020647745557,1.5610442921707506,0.11862790681228134,-0.2718823419723966,0.23248613308727514,-1.1694561665333052,0.24232083850769906
LOOM,2585,2585,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002642862093655496,-0.0008841376081742958,17323.546479402437,17382.004554428815,-8651.773239701219,0.7866964604616,0.6287742744058664,1.9996082063507892,-0.1259409161936842,0.1425712323057173,-0.8833543356322227,0.37712828868081205,-0.1817818400052878,0.2614447666215129,-0.6952972987539233,0.4869324847015841,-0.10622364771648675,0.14751121803001477,-0.7201055562762213,0.471526134388506,-0.2055128298539619,0.3208779171130012,-0.6404704683419769,0.5219244415704019,-0.041348440048377746,0.1656597192890554,-0.24959863644480715,0.8029178964939565,0.08125819236811531,0.3241237574357468,0.25070113036753766,0.802065423890377,0.45439191146537417,0.3445669232348726,1.3187334036576686,0.18737690712740357,0.15156249217348702,0.3948013250946879,0.3838956015082694,0.7010878954917898,0.23710500773696314,0.2880471460535614,0.8231465264817248,0.41050179577138857,0.013708023139718029,0.2765797800741589,0.04956263663252071,0.9604748108414122
LPT,2354,2354,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0070853899873369874,0.0032235786260084165,16169.250213035837,16226.760664215555,-8074.6251065179185,2.339889142856165,0.012670746648364779,2.0016697911192916,-0.01711921020529226,0.16278088976071203,-0.10516719886749303,0.9162522526971244,-0.4760484479403761,0.22153983854769652,-2.1488164434040833,0.0317524106283491,0.24784333429604624,0.2026474003780325,1.223027454749985,0.22144386530192478,-1.0153646610145854,0.4780385519337228,-2.124022543594684,0.03377404789699369,-0.08366706465720264,0.17178509311471551,-0.48704496496288546,0.6262725971524218,1.0145646112133642,0.5280876878227698,1.9212048199727383,0.054828611645498175,0.6230170942743345,0.4451904743503511,1.3994394089035234,0.16181529141292728,-0.044152172155731584,0.4940594830894708,-0.08936610603977807,0.9287986928092836,0.4318623446104809,0.3633499760251291,1.1885575150846124,0.23473579713544773,0.06850494809490812,0.2672163979691695,0.25636506073557647,0.7976917529434816
LTC,3803,3803,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0019458857390157736,-0.00044116901207336134,23360.86149686019,23423.217754059835,-11670.430748430095,0.9715129945273419,0.46146125867074006,2.007781664486078,0.09642130083088232,0.08608046495536438,1.120129879420145,0.2627299050120481,-0.09715474906693021,0.15568064138315676,-0.6240644193378913,0.5326231091843912,-0.01044647294876075,0.07612646983839598,-0.13722523809309561,0.8908601038887876,0.03843216708278152,0.08480001917654603,0.45320941499752726,0.6504240845920822,-0.053527958860950645,0.0905597601917835,-0.5910788494535705,0.5545030914697113,-0.07722937295963538,0.0934724122250994,-0.826226381893861,0.40872806690543206,0.3238399922942653,0.18134424609983585,1.7857748412705687,0.0742162243619517,0.21435194627253337,0.2935685393569314,0.7301598009857467,0.46533796314284304,0.22505229710896948,0.21372754303333172,1.0529868725149365,0.29241461723229256,-0.323665458723583,0.21463475633074455,-1.5079825106462534,0.13164295013685934
MAID,3675,3675,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.019717068904714585,0.01730982569056516,26058.76668318497,26120.85976730144,-13019.383341592486,1.8893989903705222,0.049007176174718906,2.1630118881172784,0.04769670837851531,0.13813262622935907,0.34529647108365574,0.729891315147231,-1.2889711711337724,0.5890573294581759,-2.1881930784553485,0.02871846464775229,0.6796249710908713,0.36891062591272256,1.8422482936332065,0.06551957199084933,-0.3879975922631639,0.41813585746916315,-0.927922313603009,0.3535089733254242,-0.3547656748287266,0.18651554878851406,-1.9020702409694954,0.057240296386915315,0.4783107852024573,0.3964143581751332,1.206592988721016,0.22766680399352954,0.568486329224586,0.2157697298453484,2.634689905910551,0.008456857388100005,0.09538556695802664,0.38669268577820115,0.24667021246100787,0.8051772761991942,0.6433706409284956,0.4111003957174743,1.5649964038727107,0.11767008628298468,-0.4545225735492746,0.2462059659469858,-1.8461070665003483,0.06495724950023378
MANA,2836,2836,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00396230133096287,0.0007561713996248054,20146.76336087381,20206.158513480434,-10063.381680436905,1.2308725888604333,0.27095509136068086,1.9769078177139914,0.07713434163183082,0.16310787938396584,0.4729038347083889,0.6363187022780008,-0.3306715658589271,0.3288375893593004,-1.0055771498118569,0.3147060355022503,0.20450187606225034,0.16650243141239043,1.228221560054841,0.21946718437861013,-0.057576698681202076,0.44464906859406894,-0.12948795521657835,0.8969808689938172,0.1958838016608042,0.25062361516608245,0.7815855721776122,0.4345243445434427,0.022504532077618516,0.48461529845816526,0.04643793159072389,0.962964520447261,0.3694610769257211,0.3532193335866012,1.0459820338094201,0.2956597431164912,0.1439877531293418,0.4042842772951021,0.35615471888420686,0.7217515712960185,-0.09107553455257145,0.30431496363711896,-0.29928050025556635,0.7647482753062479,0.1583610879852625,0.3408281035771721,0.46463623839460044,0.6422281547107795
MKR,2713,2713,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005358490852073405,0.002009529541810884,17265.269353286825,17324.21626179108,-8622.634676643413,0.9470760620189272,0.48258487974049347,2.2105412858382243,0.013709150811313922,0.11588584549517089,0.11829875126453816,0.9058398354842729,-0.45314222285535927,0.28497179213621415,-1.5901300948367585,0.11192373953771874,0.27431816266959014,0.189059562635212,1.4509615850475837,0.14690789717989888,0.02345723178131165,0.19373744674715532,0.12107742811293179,0.9036388077944423,0.06954456305815535,0.1321687102112516,0.5261802354505762,0.5988066381203223,0.052916499798392774,0.19228317939580822,0.27520087802098386,0.7831831825225168,0.5682384127344283,0.2903814138914965,1.956869088552463,0.05046682055196424,0.3352780444380506,0.3805360483474269,0.8810677618955668,0.37836035813170765,0.30558232666127977,0.23852258424088965,1.2811463016544584,0.20025341770264538,-0.2584302357298499,0.20628029907520437,-1.2528110386132079,0.21038407003363122
NEO,2877,2877,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003678814067814451,0.0005181194349663798,18390.47329477073,18450.01350564351,-9185.236647385365,1.224482151963534,0.2748496090067794,2.008862497961809,0.014157140506701874,0.1137040624559584,0.12450866047275518,0.900921364628253,-0.2622013584007993,0.15841075525278256,-1.6551992191590388,0.09799469944636291,0.07886755917823365,0.10128336810105885,0.7786822324030627,0.4362318664622331,0.11202796749220875,0.13488638087028196,0.8305357944175568,0.40630580515934767,-0.09931740126239233,0.11952341881959448,-0.8309451172267706,0.4060745596102898,-0.056309713274299386,0.12494416066166282,-0.450679031145608,0.6522553375789218,0.39225089560999893,0.25407401083517134,1.5438450171295515,0.1227374141465629,0.010382149801080376,0.3171262877139796,0.03273821882102746,0.9738856489778926,0.3403205308447226,0.2383518808687556,1.4278071966720256,0.15345742593416373,-0.2583574500153083,0.22066777846388858,-1.1707982552495197,0.24177821071132358
OMG,2877,2877,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008945089179719368,0.005801101094635608,19086.19352356738,19145.73373444016,-9533.09676178369,4.276208150817485,1.5563038229868134e-05,1.989607678202235,-0.016103313487563022,0.12929151735929917,-0.12455042539884623,0.9008883014273356,-0.3225740815627288,0.2088529930515614,-1.5445030346445265,0.12257804932136017,-0.11841118339695361,0.09510139316559874,-1.2451046136702315,0.21319613183300304,-0.2718898863044666,0.34403415094810746,-0.790299118721726,0.4294191547840861,0.1991085005117148,0.17016928694149638,1.1700613200557608,0.2420745756179987,-0.10385727043937101,0.35138067166222214,-0.29556910443613615,0.7675808013404448,0.277272372469076,0.3157585280418428,0.8781152299783118,0.3799555485051359,-0.5286697831759846,0.3839178242912493,-1.3770389123035947,0.16860886025740615,0.46591952284020705,0.2951227018741239,1.5787315576926766,0.11450912726161894,-0.019727826144540453,0.2633529145633586,-0.07491022522856586,0.9402914223267759
PAX,2374,2374,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003726091784826746,-0.00011558138309819554,566.1614818150929,623.7576233220619,-273.08074090754644,0.877051248159497,0.5450705042429222,2.877105278367724,6.995214091505119e-05,0.0056797418605620716,0.012316077496544654,0.9901744929363223,-0.01977418782704745,0.011802943928573601,-1.675360651267381,0.09399744225140776,0.021983469646016322,0.007983003102449596,2.7537844297305436,0.005936706196671488,-0.006749122456840137,0.015098087305187736,-0.44701837526937094,0.6549032691933574,-0.0038620642171578777,0.008247610134101685,-0.46826464325577954,0.6396390743491696,0.008770112746111986,0.01637636274728372,0.5355348364866093,0.5923310985985236,-0.0015637284410187679,0.008906399960376322,-0.17557357046344632,0.8606441977092064,-0.0027613696095036694,0.008074368581237586,-0.34199201853631817,0.7323876887904024,0.0005938970593165373,0.011701928756587664,0.050752065891889804,0.9595274302692776,0.000949579787626372,0.01071717605839811,0.08860354466998513,0.9294045924117302
PAXG,1932,1932,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004054280953845191,-0.0006833043904548308,5370.949632022248,5426.456244453301,-2675.474816011124,0.8060189326597776,0.6107259405290195,2.3639898505948556,0.04016373740765108,0.022197010986057933,1.809420981630281,0.07054426743988211,0.0028075338937279554,0.027648342305497533,0.10154438420598229,0.9191290858639081,-0.015011264882999392,0.03185653411071902,-0.471214628397018,0.6375418001137273,-0.04216466342570883,0.0464558085893247,-0.9076295237577254,0.36418957640807714,0.009800189200876507,0.04051863961900314,0.24186866323814687,0.808908144177932,0.05867932339590267,0.06353007013369022,0.923646444469842,0.355788201425117,0.025409788307134605,0.11768279111937045,0.2159176211359605,0.8290752360275008,-0.0720204474170295,0.08780201064489312,-0.8202596602065224,0.4121714236934013,0.10281004433594836,0.07289325864607428,1.4104191011014058,0.1585803498437884,0.026815332584668228,0.02478267726259951,1.0820191983509495,0.27938188272321823
PAY,2797,2797,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006274049370110335,0.0030301126433534,19002.067271991662,19061.322461789532,-9491.033635995831,1.106107751874382,0.354576933290529,2.1325032221790363,-0.2357473836005165,0.14117216725738158,-1.6699282031330422,0.09504708784444002,-0.6257383262320698,0.29411103007561806,-2.127558174445848,0.033462242050690955,-0.3790176731552838,0.23014508995258778,-1.6468640423020333,0.09969996016141397,-0.2143566351268912,0.31776945805537027,-0.6745665125864307,0.5000077738854707,-0.19700894363625643,0.18181187654997222,-1.0835867676780027,0.2786428131332329,0.24235409745420203,0.33515229310355726,0.723116333801476,0.46966975534572164,0.4599540547172175,0.33570940842913777,1.3700958125345646,0.1707685523087868,0.04179548510518674,0.42129665852827053,0.09920678044585562,0.9209813038235137,0.44242038577625165,0.34023159785507745,1.3003506686780508,0.1935894982288316,-0.14684291807213207,0.3084536477477293,-0.4760615384008311,0.6340682581216162
PERP,1577,1577,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008298229927868439,0.0024912579495669496,10408.020626181067,10461.461354686799,-5194.010313090534,1.7253898732378106,0.07842922163705376,1.9900053044091695,-0.17379906343490145,0.1822203680953245,-0.9537850529639056,0.340342430478099,-0.11450652993902738,0.19757200505200714,-0.5795685978329049,0.5622905117142275,0.36625886512597094,0.29839584455775875,1.2274261582589712,0.2198504163956212,0.0900360847741752,0.3067876380666603,0.29348015891895785,0.7691947841228612,-0.7931631776361902,0.31224733383416886,-2.5401759813181637,0.011177390904201268,0.544858247265837,0.4428112875031356,1.2304524808708242,0.21871598882098034,0.6018925144005459,0.5538919463334253,1.0866605271747818,0.2773572507497206,-0.3452661155845145,0.681953690711777,-0.5062896796176132,0.6127259181266664,0.9001392894364616,0.7071453754110714,1.2729197145823103,0.20323903600992074,-0.15256443581351514,0.20403285092309026,-0.7477444692032655,0.45472868836127467
POLY,2542,2542,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.039530238406970564,0.0360753112069957,17501.529271670886,17559.817616946766,-8740.764635835443,6.183831814406152,1.1547838068293467e-08,2.02121451724576,-0.11917333287197189,0.15853222269770395,-0.7517294014051434,0.45228451070452,-1.5813333281932418,0.24884328351833712,-6.354735823427254,2.472601894659185e-10,-0.022374404740323706,0.11476182533565364,-0.1949638276916857,0.8454370951964527,-0.17244513167256492,0.3332939420051565,-0.5173965378281522,0.6049251138079199,0.26696657966640713,0.19444712938773676,1.3729520230358514,0.16989029709089745,-0.0497709430387969,0.36614181439648347,-0.13593351286805366,0.8918847773683681,0.5561737878755291,0.3793452187026716,1.4661415524824488,0.1427353910751007,-0.05398556426443063,0.4411569377944687,-0.12237269696885522,0.9026136884974475,0.2999680081365408,0.3369658609565042,0.8902029638404849,0.37344250113693345,0.10521773997232703,0.3067476027274417,0.3430107979224126,0.7316191530301601
POWR,2767,2767,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0034043247823151157,0.00011523014463310499,18363.654641432135,18422.80081852254,-9171.827320716067,1.4122138162693598,0.17681924605228297,1.9895381537191101,0.017241746327122956,0.1310165234612052,0.13159978506244172,0.8953105634636876,-0.01847394465765629,0.25758147809061993,-0.0717207805258302,0.942829377619739,-0.24588840579469562,0.1168831806174497,-2.103710769126576,0.035495041422379275,-0.34197700508401724,0.2752736868012609,-1.2423163617920157,0.21422668180591178,-0.32509353838489513,0.21477508129575118,-1.513646445498174,0.13023141810669756,0.4697595142839809,0.3052528659761594,1.5389192588962282,0.12394002702707244,0.13385857619937633,0.32411764643548097,0.41299379306094736,0.6796436306278,-0.1685891184409238,0.4282294467291545,-0.39368875664347447,0.6938416218414728,0.1266517455637004,0.3054777009800771,0.41460226117113697,0.6784657037455535,0.1023674169232611,0.29689691229953313,0.34479111328710865,0.7302780032252916
PPT,1818,1818,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016466760667457114,0.011570854055735325,13022.309832955534,13077.364755702909,-6501.154916477767,15.270609499405472,3.273414990384269e-24,2.0030978726313955,-0.22554045745941814,0.20332817079507617,-1.1092435277290158,0.26747265905912326,-0.7438427562868599,0.36423909172600316,-2.042182657446366,0.04127823791889773,-0.263874141683535,0.1886175746780182,-1.3989902167599408,0.1619874390410897,-0.8301918999451879,0.41694426384705,-1.9911340002263032,0.04661642708102552,-0.02942748161390013,0.29200827423005876,-0.1007761909880529,0.9197393010237384,0.7607597556874381,0.46478372372701887,1.6368037795881483,0.1018455095856957,0.6884615669760705,0.33333368466033697,2.065382524054251,0.03902905141043559,0.46079997344884505,0.3583230393801786,1.2859903573209508,0.19861109430366275,-0.2878560132446575,0.3871774835999,-0.7434730206111909,0.4572919487722428,-0.3017606988948346,0.4580737930908532,-0.6587600151903563,0.510133769464739
QASH,2593,2593,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01876920216967659,0.0153502795291528,17978.251501092447,18036.857208947833,-8979.125750546224,1.4875033964202753,0.14652334465939554,2.048845737874479,-0.09739834611317161,0.1519112190465596,-0.6411530808881191,0.5214801118058512,-1.0555712537947661,0.5291253562578955,-1.994936060634148,0.0461547539333794,0.212290482038969,0.22359711612259683,0.9494330057574245,0.3424892514627541,0.5552751982752836,0.4168564379402239,1.3320537905544079,0.18296002995315552,0.1427946772648816,0.16523770212970304,0.8641773361916832,0.3875707217267744,-0.5795321203865118,0.48186671225229577,-1.2026813756810832,0.22920987506964074,0.3277722941763824,0.26070712234047977,1.2572433435413262,0.208779197197029,0.18817093245911398,0.29826671063232857,0.630881441848437,0.5281738628421728,0.1483844748164309,0.28784434241376433,0.515502488505174,0.6062460475119977,-0.11690578473078968,0.29205666694837934,-0.4002845952886692,0.6889800145576783
QNT,2268,2268,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004579018768352872,0.0005580183953346474,14374.01281209679,14431.146190985508,-7177.006406048395,0.90628664368514,0.518657904403753,2.12553468679808,0.14455434893057378,0.1252287257182933,1.1543226053082596,0.24849173026306373,-0.18681532851685068,0.216702223043913,-0.8620831198348805,0.3887345551438389,0.08967817451419459,0.1400424863069661,0.6403640557882164,0.5220017947749138,0.2934390466286814,0.38838963233458984,0.7555274966142494,0.45001240429237244,0.2684251294089094,0.18242364142986858,1.4714382812718023,0.14131384991585214,-0.25982445206257976,0.4073247558325242,-0.6378803358797305,0.5236171294355754,0.3835697247435327,0.34123564378772514,1.124061134077021,0.26110818452459766,0.15080399596615818,0.38193057514196654,0.39484661815855715,0.6929938829642388,0.04967409132700701,0.28497242533117134,0.1743119225282232,0.8616361667012277,-0.0841156223724189,0.21176725200647953,-0.39720788542812646,0.6912522146260198
REN,2367,2367,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01228910137271666,0.008468990462684123,15843.244149573144,15900.810382918533,-7911.622074786572,4.620453470307993,4.450118260953811e-06,2.005200384268245,-0.02221518188913696,0.14746205879913424,-0.1506501541484472,0.8802647526868289,-0.7947507950332771,0.19004252037612132,-4.181963033642953,2.9970651935997123e-05,-0.34956178720759934,0.16198043213721544,-2.158049479158579,0.03102599044927135,0.3134452987455624,0.30579381541717016,1.0250217072505339,0.3054594858862326,-0.013078268790808902,0.19623210346858985,-0.0666469377825443,0.9468685031723794,-0.30643938292772277,0.3364841994097516,-0.9107095770478009,0.36254274159546507,0.25578886094606645,0.3981730106916233,0.64240632608866,0.5206726770491092,-0.36759409791186687,0.3918318130881173,-0.9381425541095619,0.3482685148496599,0.2417625549838979,0.2976394732751081,0.8122664387342092,0.41672184895216824,-0.026586745218277974,0.2522785366390145,-0.10538647311214176,0.9160782322015903
REP,3161,3161,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01032209312429111,0.007468167727981867,21148.513683410725,21209.00476062399,-10564.256841705363,5.163978743113683,5.564543252001288e-07,2.045963907942167,-0.07783504917090123,0.1268846649007225,-0.6134314909670224,0.5396357712349892,-0.6875872320528212,0.17887897982004072,-3.8438682552000296,0.00012352480851371474,0.01446061306661637,0.13837952734462527,0.10449965644558928,0.9167795556446178,0.04586040271212999,0.32462856895206393,0.14127038436626918,0.8876654621401355,-0.09193543292215614,0.14748580348837076,-0.6233510666632076,0.5330993962542109,0.0313983265681531,0.3452102296441751,0.09095421824699945,0.9275348055324835,0.35578242959044537,0.28155932394311145,1.2636144475980151,0.2064628222631456,0.07712016000933436,0.37911130772536294,0.20342352875742234,0.8388172724956783,0.26005566927476076,0.2795724504975384,0.930190613602861,0.3523443418028739,-0.22692009773379254,0.2655792336855986,-0.8544346430430174,0.39292978683684976
SNT,2903,2903,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.028613005153376947,0.02555939601833701,19423.518668922046,19483.14978951184,-9701.759334461023,1.3952922797515712,0.18427407389925518,1.8490672132700068,-0.0888918414914909,0.1321393340828449,-0.6727129518888,0.5011842162490043,-0.2946768695604782,0.3807165796109982,-0.7740058756084852,0.4389912244510924,-0.9907955514640732,0.3831508784828968,-2.5859148630617077,0.009761049577528071,0.6660318587157524,0.6889761616019366,0.9666979727820532,0.3337766910134493,-0.017448488788696315,0.2508497632743195,-0.06955752543252484,0.9445507024944612,-0.5596620459536722,0.6270305344273555,-0.8925594771310323,0.3721681407956793,0.2843061250848109,0.3168248790691548,0.8973604785082364,0.36960204622968784,0.03657582447551286,0.4116362263236014,0.08885472690821761,0.9292035785796613,0.21886970300102018,0.2561143970287947,0.8545778977681324,0.39285636939148605,-0.023515782284583148,0.2547246317867512,-0.09231844647152124,0.9264514917575789
