symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_InvSIX,stderr_diff_InvSIX,tval_diff_InvSIX,pval_diff_InvSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
SNX,1878,1878,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005651557345750402,0.0007826041445053722,12143.888571133357,12199.107163655373,-6061.944285566678,1.2169558548072372,0.2797836248170113,2.0250053606313445,0.010882758630425027,0.14862017758730733,0.07322531036562596,0.941634793229668,-0.1793114130393741,0.14265302838660754,-1.256975860010611,0.2089220847260943,0.05992658710491561,0.1513153854722144,0.39603763303976613,0.6921232338753249,0.04385068697371,0.2917170423879186,0.1503192498277093,0.8805292400188445,0.24442744173781497,0.19978711383513112,1.2234394753783873,0.22132057467555544,-0.32209310617584896,0.35302615493642125,-0.9123774589275312,0.3616897037145227,0.48115139073701857,0.5515550502434118,0.8723542473678326,0.38312909427135144,-0.1436595136115809,0.41178777725421356,-0.3488678429687678,0.7272284868002807,0.31042376375100267,0.36835628150361754,0.8427269449128535,0.3994908213059526,-0.10153053796658129,0.1674584850475347,-0.6063027378861148,0.5443886129051585
SOL,1877,1877,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010507860142526138,0.005660048896626746,12198.380076405101,12253.593256207094,-6089.190038202551,1.7003784641699693,0.08380668608533892,1.982892910261817,0.2846201560513454,0.15241543908932734,1.8673971465878583,0.06200529479789966,-0.3719693250041439,0.2608205315837643,-1.4261504749854537,0.15399482460097155,0.2480724002437279,0.17351105662594443,1.4297209933919255,0.1529671543105431,0.09710340412981622,0.21770541041584832,0.4460311939162876,0.6556272786426023,0.22959974696021954,0.18261872384406136,1.2572629034264602,0.20881827037451,-0.11684600512074747,0.1503984762080603,-0.7769095011248881,0.4373121925075888,1.2310461939386932,0.5809315535630903,2.119089910658466,0.03421671812416016,0.6703584370581432,0.5105326692273783,1.313056886394047,0.1893277753843968,0.3505432741016675,0.3397410357547707,1.0317955066066673,0.3023037451634415,0.056473923779657355,0.17412630802861415,0.32432734845774713,0.7457271413999809
SRM,1754,1754,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011526316639873802,0.006335964743583888,12047.278906701977,12101.802931214213,-6013.639453350988,1.6952763108187867,0.08504274185827172,2.0203638518259,-0.2705604120781617,0.1922831055342982,-1.4070940414986222,0.1595808068405633,-0.39882432239717885,0.24334626351288816,-1.6389169763276692,0.1014140761138181,0.384722977011507,0.23649623194879224,1.6267615506652546,0.10397156334319872,0.5150190860052479,0.4728363513245712,1.0892121228888365,0.2762134705472415,0.6974633089639333,0.2950804783283636,2.3636375842789596,0.01820752724710588,-0.6265941468076534,0.5245712003890869,-1.1944882722171817,0.23245229449594976,0.7833477111204675,0.5906242178397185,1.3263047593707875,0.1849154690529912,0.36238465282693544,0.8506100429299825,0.42602912561281026,0.6701401156289326,0.2010049175370233,0.6790668188641873,0.2960016775274424,0.767264657769806,0.052084589109122933,0.19411227574440407,0.26832197453449536,0.7884837817442748
SUSHI,1733,1733,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015396047770442012,0.010161886181507596,11641.480370713001,11695.881837519628,-5810.740185356501,1.964035960766202,0.03983426594041973,2.046461422028852,-0.17189340723547147,0.18966204735285622,-0.9063142027338389,0.36489853846163867,-0.7893388060285608,0.2829630941579669,-2.7895468431226043,0.005337305907825245,0.2823264920238017,0.18792884475413055,1.5023052602338545,0.13320477994493007,0.13441197699925966,0.31643066291832217,0.4247754492552272,0.6710543530823203,0.2585129283330272,0.3189738214453049,0.8104518645501287,0.417794425221764,-0.21480174784453387,0.40436307116518516,-0.5312101009263179,0.5953428765826004,0.73039814063133,0.5630954553336825,1.2971124766022242,0.19476922429645102,1.5087439958097373,1.0830354511954698,1.3930698151610497,0.16378156171731323,-0.7621410139777076,1.0192525764894522,-0.7477449962429353,0.4547178317680094,-0.15618524577790333,0.18748360102904296,-0.8330608379647496,0.40492792387876686
SWRV,1647,1647,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036497801003602115,-0.0018280158551051695,12415.994921243739,12470.062028545515,-6197.997460621869,0.4779318675636147,0.8902220217554005,2.0121492282093887,-0.2886284494734816,0.2576780001605532,-1.1201128900940083,0.26282996607116677,-0.4044549990275542,0.5188294861884001,-0.7795528392167873,0.43576680964549586,0.2467565713173226,0.18825375193055643,1.3107657551938028,0.19012076882605397,-0.4786720966755732,0.5742082670896645,-0.8336210467705213,0.4046161779927231,-0.14475551808718895,0.38437709778180945,-0.3765976665169552,0.7065214283164778,0.3891815078821792,0.5822427366620593,0.6684179696483957,0.5039610640326355,0.6776968230729072,0.7955282757131364,0.8518827598747494,0.3944037710513002,0.7195600611900494,1.1062158038377505,0.6504698800122981,0.5154800307457386,-0.1989560923397699,1.0301966857566882,-0.19312437623853834,0.8468855198681253,-0.18862634678789628,0.2391364226794741,-0.788781335249466,0.4303540362949717
TRX,2532,2532,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013476942281044124,0.009914058043696494,14882.00201120662,14940.250468116888,-7431.00100560331,2.5008885635022398,0.007588710431996009,2.040984070366219,0.07780445365163298,0.09381911591823759,0.8293027800372663,0.40701252592217463,-0.4806261545250276,0.1423683759231732,-3.375933393975006,0.0007469359710878267,0.1603120966297763,0.08959784102852714,1.7892406199691173,0.07369747702633483,0.07113636053342037,0.1880848179354871,0.37821426159882865,0.7053036459549906,0.09220817374863133,0.12084106871799985,0.763053279210998,0.44550384766729456,-0.1956719605288026,0.11807018199439581,-1.6572512824456402,0.09759455713088337,0.3425196331995584,0.26434997729851345,1.2957051734972271,0.19519707878687023,0.037193083039900224,0.3024916832220648,0.12295572110852411,0.9021520762594769,0.3208054028861427,0.19407464345940087,1.653000088871749,0.09845680876554191,-0.05264815559704958,0.17458132845233876,-0.30156807754743764,0.7630065082334434
TUSD,2521,2521,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004492395113296577,0.00088112206050317,-672.4212382056467,-614.2168430530248,346.21061910282333,0.8206652021373656,0.5970593460243275,2.76072350112158,6.372114983935109e-05,0.004241867178899577,0.015021957819971532,0.9880158703842166,-0.00016820809585907067,0.006483452639380371,-0.02594421602424884,0.9793039191138864,0.008888616109867697,0.005355548520720495,1.659702283618166,0.09710073971401066,-0.023820041873113113,0.011048120947972258,-2.1560265302386084,0.031177444954852022,0.0008344675095185638,0.005239391508314294,0.15926801961532416,0.8734706795050163,0.027832588194484403,0.01266104693600735,2.1982848918544002,0.0280208593256824,-0.00065580792243617,0.004426902440027879,-0.1481414897483126,0.8822431450182839,-0.0008401307224970792,0.0052160673166519456,-0.16106592792907756,0.8720545890722813,-9.411044535557675e-05,0.0073247933182632105,-0.012848204893498808,0.9897499307403306,0.0003696343882324954,0.0060367253004609215,0.06123094390335647,0.9511802181788738
UMA,1726,1726,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004647192730401595,-0.0006660784827812183,11150.758591655638,11205.118869819156,-5565.379295827819,0.8695794744794613,0.5519449790582127,2.046646950807113,-0.15506407546225046,0.15933865591007507,-0.973172985403887,0.33060693214939996,-0.09946815433231304,0.24410318469349354,-0.4074840500635399,0.6837042379260218,0.07214072776871022,0.19176735615061496,0.3761887800760551,0.7068238869415568,-0.6070179548899576,0.23808655604152182,-2.5495683795942465,0.010873487303284385,-0.09761934411100434,0.30694756868327555,-0.31803263511669333,0.7504995677075007,0.39189356598536507,0.3555006120142848,1.1023710023025726,0.2704577449602568,0.11798393998690593,0.4630656176315262,0.25478881500718314,0.7989172879384832,0.2543661949153825,0.7242347339548013,0.3512206512471096,0.7254667015092853,-0.11739441547113205,0.6851076193283724,-0.17135178789314393,0.8639677239475948,0.017951177033788415,0.16086051207617955,0.11159467791130233,0.911158075324126
UNI,1716,1716,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011577761691405453,0.006270005041776883,10760.927338298226,10815.228479683845,-5370.463669149113,1.5569746486120135,0.12290901197064898,1.9565763458894752,-0.023355030917115854,0.14603517582503797,-0.15992743381976054,0.8729575088612885,-0.5292242143767044,0.1878829256990011,-2.81677652403897,0.004907678225978121,0.23243601295209998,0.1496489115758185,1.5532088439837266,0.12056204886730638,0.22742660655239832,0.31245117057181576,0.7278788750772983,0.46678940866068386,0.11533269935852798,0.19788977926830711,0.5828128152195023,0.5600977197254167,-0.2745383405921573,0.3465613078559625,-0.7921782794813917,0.4283688400259349,0.632586999485259,0.4488016094467063,1.409502519977876,0.1588721509520889,0.7840186090275765,0.6769860513445772,1.1581015701437563,0.2469875893175813,-0.2641998580448388,0.6247387729468769,-0.42289652809383804,0.672425008952165,-0.17858030790338408,0.14843075503288375,-1.2031220070518467,0.22909903172256266
USDC,2437,2437,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0034498736929566842,-0.00029186645588064053,-4559.536930006688,-4501.675565628857,2289.768465003344,0.5421439019793826,0.8445177180846475,2.7203742949275447,5.252732200062486e-06,0.0018974932953736616,0.002768248094931001,0.9977914907597389,-0.00031072222078480964,0.0010801217913119457,-0.28767331914246247,0.7736216836977342,-0.0010415617532453635,0.0017297694525321497,-0.6021390606249043,0.5471385273344531,-0.001254474802203756,0.004714945945743259,-0.26606345367253237,0.7902132231798219,0.006988700116811091,0.0044840944007953935,1.5585532979795045,0.1192341557838044,-0.0024603575855502713,0.005605177642548745,-0.4389437306810343,0.6607418708051834,4.34963851995364e-05,0.0028248377126206706,0.015397835070384893,0.9877160720329112,0.00012988780817266266,0.003931530428634142,0.0330374673502876,0.9736474599482113,-5.370692269290044e-05,0.002053739715418068,-0.02615079325276993,0.9791392405603216,-8.892070871884168e-05,0.0020520260389692278,-0.04333312883471414,0.9654395922700816
VTC,3265,3265,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003512741651192197,0.0007574773423936199,23433.877733887963,23494.787884305068,-11706.938866943981,1.2244416844145118,0.2748062160978949,1.995865449371324,0.022758892142176836,0.15299865724260603,0.14875223451202352,0.8817583571090404,-0.32097391834191064,0.3401426320091383,-0.9436450716159782,0.3454210863969608,0.12061797238979516,0.1403162577736102,0.8596150888260093,0.39006455840766985,-0.3682421200170271,0.2680962050911411,-1.3735446941214282,0.16967766862688927,0.0975448114208152,0.16454255181184405,0.592824229032005,0.5533399736783886,0.37697014036973653,0.2724228868987786,1.383768245983692,0.16652430884943684,0.2955239687113537,0.2571902392663812,1.1490481503276215,0.2506205525401845,0.07868046836369327,0.4523158351194301,0.17395028485553327,0.8619153505402524,0.08236900265886865,0.27922865725390256,0.2949876401259579,0.768022134481359,-0.2713840804103903,0.33688103661355556,-0.8055783820260016,0.42054483816501187
WNXM,1739,1739,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005983416562736377,0.0007178784515324832,10867.516915493872,10921.953552325029,-5423.758457746936,1.7119988036420875,0.08125884241230169,2.015013749723532,-0.014613298539762593,0.14306575003789698,-0.10214393407151359,0.9186544824003896,-0.34883616582470917,0.12079616515211954,-2.8878082792232447,0.0039284606457365145,0.11940492060762879,0.11438638063483321,1.0438735795725258,0.29669238383149477,0.25191806432677044,0.20332741912279922,1.2389773372110968,0.21552502463859585,-0.17197271424636013,0.17457839172664374,-0.9850744559248569,0.32472775737994375,-0.15123903830844526,0.23228637764615762,-0.6510887114475049,0.5150772698097028,0.15489634064700847,0.4629375949359818,0.3345944298786721,0.7379723469584356,0.1927296859024186,0.897219187312444,0.21480780686347847,0.829942945499512,-0.008938349072318302,0.7961401346435029,-0.011227105233578926,0.9910435723607656,-0.10800157573444114,0.149146721857097,-0.7241297320495013,0.46908578883461516
WTC,2484,2484,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007227349339945288,0.0036158077651915477,18641.913522932504,18700.08977736304,-9310.956761466252,1.688113479384427,0.08642426288718845,2.0724567689531663,-0.23658357636225744,0.20651917320184035,-1.1455768134953446,0.2520810952313062,-0.47091768501905124,0.8869021879046565,-0.5309691321560656,0.5954878310125433,-0.3391671675961813,0.18342489214026075,-1.8490792805636656,0.06456558650404827,0.14457791062382136,0.3633420444147895,0.39791131482370345,0.690729890816679,-0.39516271070575687,0.2568513839564446,-1.538487761361513,0.124057279053089,-0.18240773375379676,0.3431157791493122,-0.531621524973409,0.5950358825792206,0.3054771097104483,0.324152705551073,0.9423864261479001,0.34608684602632445,0.05228865040767011,0.3900189985504713,0.13406693161616223,0.8933605529759421,-0.18291781361398518,0.45602606486977026,-0.4011126286525354,0.6883718433202488,-0.06296481915140895,0.28518291872494617,-0.22078748416253285,0.8252761280111369
XAUT,1953,1953,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006510722876933883,0.0018367011863392735,4893.224766102556,4948.841183558444,-2436.612383051278,4.47053025436306,7.95462185621157e-06,2.113251788011844,0.040287214910401964,0.019752025812378043,2.0396497702607848,0.041522355128630804,0.009901085090584797,0.0030420298427462807,3.2547626428432093,0.0011546765860652008,0.047207450623096975,0.025267001836563826,1.8683439740279424,0.06186689222701525,0.027702579122052744,0.04165809781202634,0.664998657573252,0.5061315101523511,-0.008406574365735412,0.021322486087973623,-0.3942586399658582,0.6934340407655695,-0.02388666206349864,0.05023489122177887,-0.47549942843596327,0.6344853292495798,0.01891343040915939,0.0658063178005485,0.2874105563311391,0.773829108599574,-0.07234924927217422,0.06287099840711997,-1.150757123398582,0.24997598688795328,0.09645167160580703,0.052533696456093425,1.8359962864295936,0.06651332369251742,0.02578829215097548,0.02420774982026967,1.0652907578127062,0.28687880879028904
XEM,3713,3713,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007518321338648937,0.0050864304843194486,24531.00877841042,24593.12360757487,-12255.50438920521,4.624265005067056,4.187390372643537e-06,2.093674041892362,0.1275691484318892,0.11083940820421789,1.150936751636632,0.24983317584995243,-0.4022644196336237,0.09074336593174069,-4.432989844527219,9.565179149654483e-06,0.07551277161696757,0.10363716412937377,0.7286263788799009,0.4662766899365388,0.09025020365152779,0.1508803440180344,0.5981574620531113,0.5497717520590821,0.035981170258842864,0.12907496894776646,0.2787617967462272,0.7804433273781588,-0.14408231757439915,0.13653018810552645,-1.0553147225069048,0.2913508191705718,0.5890257838693849,0.2283323352085272,2.5796862425615283,0.009927527474615951,0.19285573852672724,0.34224993109926444,0.5634938710061926,0.5731330308125256,0.6034686127156219,0.24503741820020852,2.462761063792127,0.013832740855557734,-0.6779561624944437,0.24488506909351007,-2.768466713809996,0.005660325409311876
XLM,3531,3531,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002342157140275858,-0.0002298625061685211,23092.29164734389,23153.899686553435,-11536.145823671945,0.9757810186680095,0.4578448806359178,1.9768965884421252,0.14785796081995897,0.10976803060262147,1.3470038590309539,0.17806641972931528,0.13170587269667378,0.31342122162874597,0.420220022154984,0.6743505916728394,0.1009302383161982,0.09779314679512166,1.0320788483026198,0.3021066754771359,-0.17917352001135495,0.11255394042580041,-1.5918902468765412,0.11149990533924882,0.04484507942364984,0.12678903496876567,0.3536984048715046,0.7235862767451172,0.06746673379262463,0.12313362671415225,0.5479147783833643,0.5837854514216276,0.33028391493184284,0.23959938110131576,1.3784840069857305,0.16814223159682837,0.05895135435551024,0.34461702497791186,0.17106338364823592,0.864183840924292,0.3317544936598157,0.24510124726581292,1.3535406178493539,0.17597061144075463,-0.26984861293302836,0.25480239140662236,-1.0590505506771117,0.28965002843971627
XRP,3803,3803,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003094873827588218,0.0007105671213560871,24483.26868022984,24545.624937429486,-12231.63434011492,1.49241963441183,0.14449088525856543,2.072545222755293,0.12676780981621566,0.10020997889343376,1.265021819344202,0.20594183791509052,-0.13828728047986666,0.15230277290144423,-0.9079761178698496,0.3639489826099146,0.07618722679530643,0.0953579920958505,0.7989600569475678,0.4243639971413028,-0.06504927811832881,0.10920316123877667,-0.5956721159023611,0.5514301129918358,0.09917112363807687,0.11120994971377568,0.8917468616190953,0.3725856458251201,-0.05676258190065371,0.11385348253756489,-0.49855815242125273,0.6181198315281888,0.527331605774131,0.2111685527757613,2.4972070833582,0.012559990699030733,0.5800028834758751,0.3147292428624921,1.8428630215632151,0.06542762035290743,0.39475905832358554,0.22569776365909805,1.7490605663237484,0.08036207651548608,-0.6284840492508046,0.2308489622741199,-2.722490251026192,0.006509060643389309
XTZ,2527,2527,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00829466682738822,0.004705865862951852,15745.783076787904,15804.011529690702,-7862.891538393952,1.6136112296383405,0.1055982284542148,1.9856580323402644,-0.07865997361240881,0.11167674503658961,-0.704354103324168,0.4812782281782896,-0.3670108900192764,0.17458913513324856,-2.1021404896654605,0.035641280544701996,0.10852588655422203,0.11624106667814145,0.9336277587224668,0.3505865739493944,-0.021572601387826962,0.13001316066968369,-0.1659262898979521,0.8682284448796433,-0.2187378614605065,0.1438654406370139,-1.5204336808893721,0.12852913346004888,-0.11107745676162095,0.2299636740955838,-0.4830217520157201,0.6291228076861861,-0.006507349491229997,0.2916294560192688,-0.022313759316548727,0.9821994633100697,-0.36671207489901425,0.34515673440769523,-1.0624508762035572,0.2881342019087736,0.15098992950999535,0.251222964554674,0.6010196152953015,0.5478816930427468,0.2108969284807487,0.23792717954646178,0.8863927563162884,0.37549162229338384
XVG,2800,2800,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005606618709880773,0.0023640315969781778,19223.27650726303,19282.542533254844,-9601.638253631516,1.209329992935552,0.28428114847239233,1.9941762240932717,-0.00019682688853431274,0.14703914261465129,-0.0013386019874322942,0.9989320471994826,-0.14982033233133363,0.20092419893678584,-0.7456559892941002,0.45593874867029405,0.05665923702618836,0.11990839569753858,0.4725210165358874,0.6365923044011068,0.6303256506748967,0.321446233423033,1.960905386766094,0.049990483495699393,0.1443765052355218,0.2056470267538953,0.7020597745295974,0.4827010856968742,-0.3873846054345721,0.28041751778500057,-1.3814565099017262,0.16725046066645669,0.5773355918418666,0.32824859375293036,1.7588364514865877,0.0787160943457754,0.19511024886535683,0.3723562023877562,0.5239881801731804,0.6003288344208537,0.45508846622405374,0.29353083472511926,1.5503940723986536,0.12116161172074856,-0.31801672135975007,0.2448033336386229,-1.299070223566499,0.19402834083722584
YFI,1771,1771,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011161857889233073,0.006020585053301941,11281.171393469387,11335.79354286707,-5630.585696734694,2.983103873612332,0.0015704003345851328,1.963565117286679,0.06595154813279952,0.15434083212713212,0.42731108303520454,0.6692059081429693,-0.25852259892387086,0.06337632335261252,-4.079166875703811,4.72503294191009e-05,0.21063928160019768,0.16001600590233425,1.3163638250586092,0.18822623017855197,0.03334001975923462,0.27410301879794596,0.12163317246721421,0.9032036585659007,0.26129722859297216,0.23633214138656652,1.1056355985264419,0.26903791703068025,-0.0724104084038909,0.33416190201928375,-0.21669259112522127,0.82847345671017,0.3887864731643036,0.45953097855524744,0.8460506283746907,0.39764143970745225,-1.2381889114322517,0.9343617816516006,-1.3251707590646515,0.18528940699529256,1.3662258118693593,0.7641923089336458,1.7878036665610928,0.07398256371717077,0.012174756997825414,0.1462349684162683,0.08325475862359473,0.9336585989473226
ZEC,3136,3136,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002362772502194077,-0.0005373357172762105,20666.41334445786,20726.824254494946,-10323.20667222893,0.9493182937432777,0.4806033117354216,2.0569231637970393,-0.12603380267244477,0.12087208528354772,-1.0427039657402157,0.297166832051604,0.018182388621324465,0.8447951847401871,0.02152283648126661,0.9828299737558326,0.039731924681945224,0.10258192885795546,0.3873189471506406,0.6985467232671961,-0.08255103433370382,0.1062767043368327,-0.7767556855363816,0.437362266173714,0.0573324939434882,0.14311802810029253,0.40059589070994905,0.6887453126779042,0.17180757148101178,0.16746003463686274,1.0259616382713443,0.3049898178211924,0.13217731620331608,0.2667726118057194,0.49546808912893925,0.6203049066107806,-0.13359988270810422,0.38516102624949183,-0.3468676049833858,0.7287143591514522,0.12103472906883957,0.27285894395512794,0.4435798486735473,0.6573773740521985,0.268093578516284,0.27066337726236256,0.9905055542716164,0.3220044798706506
ZRX,2850,2850,9,"log_daily_return,diff_InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009585503599496614,0.006413357525616115,19059.804511498423,19119.249433137746,-9519.902255749212,0.9006435688497795,0.5236805462739791,2.069538339927323,0.03550721899238485,0.1333484650376389,0.26627392360581426,0.7900477903082589,0.2887546624381524,0.3781456369942346,0.763607018537556,0.4451655719613934,0.10211170237709236,0.1323866816525335,0.7713140106124733,0.44058568238147,0.719649907643005,0.5933504935288686,1.2128580248800138,0.22528605699503493,0.6813436770177799,0.32790289962206154,2.0778824395974893,0.03781077418097703,-1.4956707261357156,0.8619905030642511,-1.735135968225663,0.08282636329570336,0.20566795811960073,0.28863511670977876,0.7125534843578957,0.47618126492324486,-0.2019288280770239,0.36201415747823207,-0.5577926274586813,0.5770304307187015,0.29804230647016755,0.2835234702301177,1.0512085868174013,0.2932531915912647,-0.06259729305233007,0.2373941116930906,-0.2636851125155855,0.7920419026784826
