symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_TwitSIX,stderr_TwitSIX,tval_TwitSIX,pval_TwitSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
LEND,2730,2730,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010660197112921543,0.0062236957546835114,14211.863960421246,14267.957625800787,-7095.931980210623,2.0254469621658977,0.03315991651801027,2.004028359852477,0.08288816753694572,0.1728859739174537,0.47943835846696037,0.6316790471242851,-0.23582006667503735,0.19976952354946473,-1.1804606753073934,0.237956925149009,-0.010916052501491302,0.2480467009758269,-0.044008053558249556,0.9649023620933248,-0.6932769336668966,0.46162342606407386,-1.5018235525392702,0.1332999927696433,-0.31250485618795887,0.24383061942637332,-1.2816473046869419,0.20011444105580725,0.5046798620811346,0.49614633161180116,1.017199624235074,0.3091810781108998,0.7573192126778635,0.42047369633123305,1.801109603967418,0.0718356587852263,-0.21065366319208811,0.46598922919067065,-0.45205693607543473,0.6512768169702028,0.6547837608011964,0.4242471934255764,1.5434015143722144,0.12289103689637468,-0.1843778593096333,0.28703598475601205,-0.6423510260093668,0.520718655984289
LINK,2801,2801,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01181689956088372,0.007536992003640219,13997.886708745094,14054.32632823512,-6988.943354372547,1.7420531860299109,0.07465438594669407,1.9343177364638413,0.003250950755524215,0.1418827950936599,0.02291293143314658,0.9817219252123607,-0.5822505251105704,0.24086290711882172,-2.417352393838444,0.015719449883132616,-0.2105369382228799,0.18970175123642127,-1.109831284374872,0.267200149252445,0.2511453575397221,0.33151519008636465,0.7575681750036702,0.44879543393872656,0.276298912567804,0.1943138380576978,1.4219209261141879,0.15519927767375302,-0.19119344618936207,0.37735763656812965,-0.5066637790297991,0.6124445034827932,0.2916598569141993,0.31182350606291914,0.9353363400876801,0.3497236724786691,-0.01855981127803022,0.35932392613113295,-0.051652032966090146,0.9588109228075548,0.06421315083360368,0.3502634673973799,0.1833281424144436,0.8545584393811415,-0.19312961433133663,0.2487408611247578,-0.7764289850008642,0.4375841007735446
LOOM,2585,2585,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0065073668191302225,0.0017053079047221198,12560.012388024921,12615.360014595297,-6270.006194012461,1.3535525528794894,0.20416119624107204,2.0535545763709546,-0.02747993790738751,0.20125138427244382,-0.13654533610654113,0.8914049483129256,-0.2691315454164373,0.19245461555400478,-1.3984156453806438,0.16215481103967952,-0.18197925640064935,0.16043680927315215,-1.134273719510465,0.25682575357209647,-0.5104261204347378,0.40911027220660484,-1.2476492405865756,0.21231642221418665,-0.10939793885444246,0.1993609807117227,-0.548742981018099,0.5832476355572058,0.3979843514419561,0.43921431227257446,0.9061279205195134,0.3649853868784715,0.46051497452002,0.3506488404691265,1.3133223937198986,0.18923614710753542,0.13112614085450885,0.39512246194688777,0.3318620262903069,0.7400307951233992,0.43569842569583755,0.41059777336780573,1.0611319738101628,0.2887675436313926,0.05794861231987514,0.2805827372511932,0.20652949959639294,0.8363999044090443
LPT,2354,2354,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00909073001456484,0.003622806391101352,11577.557584466093,11631.588195376993,-5778.778792233046,2.5011296562901437,0.007682691641726,2.030345403918041,0.03303078791057145,0.2346861108655347,0.14074453655886227,0.8880891398321143,-0.31979679990121634,0.1146720449232699,-2.78879477657524,0.005351913819806778,-0.300948881404553,0.1466456916495831,-2.052217682082913,0.04030782245960749,-0.9289533528789868,0.5099986345497608,-1.8214820392589668,0.0687167175996143,-0.0602457140107117,0.17639312137359034,-0.3415423092554431,0.7327393561698691,0.846996741090273,0.5715545218014351,1.4819176627641657,0.1385553746916734,0.6130560715049029,0.4624878588176231,1.3255614386769334,0.185170640958918,-0.038117495075924046,0.508856636719316,-0.07490812210227604,0.9402970003567364,0.5366061874979168,0.49814264851408085,1.077213904688887,0.28154401453864586,0.19059154455219024,0.2891362882272528,0.659175455702021,0.5098761590272348
LTC,3803,3803,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002696570650444041,-0.00021762768207089778,19435.100940113483,19495.460203812403,-9707.550470056742,0.9710677273457612,0.461883325804737,2.009598658974943,0.059847119796723455,0.10499612077324434,0.5699936279167184,0.5687235925564623,-0.10566777821221783,0.1446291475411177,-0.730611913357069,0.4650718035757059,0.12586358522475855,0.12080026642710373,1.0419147982650374,0.2975329577628883,0.02469714477155692,0.08657733113417374,0.28526110066019905,0.7754632928646994,-0.05120457471661795,0.10172169847553235,-0.5033790772667294,0.6147337759008622,-0.07831025971441387,0.11964075123186244,-0.6545450350997,0.5128095957495951,0.34087461599477387,0.18430486862377518,1.8495149831912867,0.06447922907783102,0.2365477819015393,0.30608114790794755,0.7728270215867066,0.43968406067629984,0.11032711105250459,0.31260899354266086,0.3529236628870326,0.7241698208712544,-0.2512188846947488,0.2270379389925299,-1.1065061892718049,0.2685939007232958
MAID,3675,3675,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008969024375207968,0.0060731546412393644,20565.202168404412,20625.56143210333,-10272.601084202206,1.7604269560684815,0.0707111214577981,2.174164407805503,0.02555149876513399,0.15166398673473372,0.16847439735198685,0.8662211458075874,-0.4637022693869151,0.28630046335081527,-1.6196350643649584,0.10541306913106095,0.1742332785559262,0.13948471768890056,1.249120917637207,0.21171577408202547,-0.3588916501033047,0.3348701737838459,-1.0717336992065598,0.2839236291228516,-0.18117976878197564,0.14754984542926897,-1.2279224573557947,0.2195699081260997,0.2916606765394817,0.32658962451698026,0.8930494254703963,0.371900474664669,0.556959352110426,0.2136290754929384,2.607132717422805,0.009174440213226918,0.12077227564907261,0.3787174659981976,0.31889808760403826,0.749825418788072,0.5353511196485615,0.4560905494496587,1.1737825313296724,0.2405728976334512,-0.36053871134495896,0.2531080859679182,-1.4244456472665112,0.1544188170244633
MANA,2836,2836,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00420595721873529,-3.547505056489264e-05,15691.305062255009,15747.910916872042,-7835.6525311275045,1.353072265797365,0.20428689903601976,1.969170985336432,-0.12101272144251042,0.1704486106075333,-0.7099660185623246,0.47780354983776596,-0.3984251157443605,0.3556758683900135,-1.12019158777303,0.26275943406943825,0.11136809229826253,0.3207619906600204,0.3471985320614341,0.7284767502931262,-0.02878504639428954,0.5167046313440985,-0.05570889953010735,0.9555789765680507,0.21656435612953936,0.2897297236755672,0.7474702746482554,0.45486291128334966,-0.026343913987063303,0.548768512466803,-0.04800551305074549,0.9617163856492625,0.41080989732875034,0.3560865108296771,1.153680032336997,0.24876184924251676,0.23356653803566568,0.41305305312251195,0.5654637734063416,0.5718183938208004,-0.45805212023681535,0.410969588855256,-1.114564514402894,0.26516383864174975,0.2113617397119104,0.3633787305752306,0.5816568828266959,0.560859864902808
MKR,2713,2713,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006210950615462951,0.0017164272765378685,13160.890465919227,13216.899490514648,-6570.445232959613,0.8959567272934316,0.5279646366987218,2.274143807556651,-0.06154902328350097,0.15471115782264727,-0.3978318315868176,0.6907968230373054,-0.2667805060795936,0.2722401971310444,-0.9799453162722227,0.3272322285596375,-0.23048042032510807,0.19975710226940058,-1.1538033827416698,0.24871933862071366,0.11628885022728713,0.2337761014071212,0.4974368617122673,0.6189359733606822,0.04113628445549232,0.13563962224796794,0.303276312435385,0.7617109978703683,-0.01915943678328827,0.21414380952478623,-0.08946995398001756,0.9287174343367257,0.49703175101918795,0.3051561580216924,1.6287783744605142,0.10351822619243146,0.3636715171438909,0.3910264777284318,0.930043201310938,0.35246152097838734,0.12085159853915174,0.3425323528559664,0.35281805508739605,0.7242622124924865,-0.2167298700013339,0.22438554498513508,-0.9658816035395312,0.3342207915412777
NEO,2877,2877,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004445717998849852,0.0002860204417420853,14236.449852124271,14293.246988523935,-7108.224926062136,1.2036158983075087,0.2880412113397466,2.0171700722154386,-0.05965458036703898,0.1486548960655437,-0.40129576587061466,0.6882421865004774,-0.21765900390845055,0.15346128194930084,-1.418331719530134,0.15623859867618622,0.14204132838961847,0.17887881831298802,0.7940645501195439,0.4272453238401668,0.12340862690468042,0.1962890465855758,0.6287086775923494,0.5296064575714388,-0.11777792445905033,0.14873776114112175,-0.7918495179398535,0.4285356163625149,-0.1151433834417283,0.15314029998152684,-0.7518816631260219,0.45220437285561077,0.45957313391519083,0.26516797317298246,1.7331396714918814,0.08321395881297365,0.07369644559720501,0.32708162701817123,0.22531514921536927,0.8217554890491932,0.23193221910206344,0.3436586075868217,0.6748913426923788,0.4998172332661538,-0.23777009768663684,0.23599793969621607,-1.007509209583363,0.31380329694578923
OMG,2877,2877,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01060265320779219,0.006468681006710608,14756.214387495014,14813.011523894678,-7368.107193747507,2.332193102248311,0.013001159672641652,1.9786029582846985,-0.15862431270229074,0.17408589053978782,-0.9111841988483077,0.3623002852608904,-0.3864056512661144,0.2038838700971993,-1.8952242327060986,0.05819647450424189,0.29881876634938387,0.19341268065887765,1.5449802222451543,0.12249794349065853,-0.33132452281514424,0.4128641796874906,-0.8025024671937725,0.4223508932851169,0.1324831917637831,0.22885389226028433,0.5788985734754507,0.5627181404161246,0.02538187740515263,0.45841629600831857,0.05536861936664669,0.9558499305431194,0.3849567219324898,0.3288762902592865,1.1705213581343594,0.2419207070039496,-0.4690762885407348,0.39479906395722447,-1.1881393127911724,0.2349095142569926,0.2673207275476063,0.41826123547989796,0.6391238414453877,0.5228103281607626,0.03937228930266225,0.28210075056376993,0.13956818343793095,0.8890142284544005
PAX,2374,2374,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0013154172920973872,-0.004128653722058395,-531.8050041218016,-477.6532530256687,275.9025020609008,0.1439046731731877,0.9983894426834619,2.8509642873728174,0.003243231066209053,0.010820243959994657,0.2997373329289199,0.764415250115637,0.0022349081737533106,0.0040053362576445385,0.5579826586314172,0.5769318777699327,-0.006956444811085951,0.011627149567969699,-0.5982932248716799,0.5497263616363637,0.009733868350841538,0.015608272313480482,0.6236352208203488,0.532953321841166,-0.00346092746590457,0.01006128459991929,-0.34398465042250503,0.7309016333208547,-0.009492873872867964,0.018800592624334294,-0.5049241831122382,0.6136794760671154,-0.0009137463458213815,0.009173179386105866,-0.09961064832171332,0.9206655328744413,-0.0007979153627860397,0.007702383768409196,-0.10359330134375222,0.9175046854484366,0.0047849673208889675,0.018374234031628207,0.26041724039502473,0.7945744199171756,0.00223384765740492,0.011846209956352539,0.18857066231609526,0.8504525036983619
PAXG,1932,1932,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004261673673465638,-0.0031507704431090744,3661.581396181833,3712.639257476646,-1820.7906980909165,0.6725697991913315,0.7343525506998171,2.4507442983799566,0.039514288843606665,0.11933964245594081,0.331107819919898,0.7406204232563001,-0.008056824863662698,0.01369410735973523,-0.5883424638068905,0.5564123367528554,0.033271480275490095,0.02675658459304175,1.2434875669498786,0.2139292854728437,-0.03933280507246155,0.06072413021239756,-0.6477294106129705,0.5172829571040888,0.032611694088467216,0.052978593701483605,0.6155636042780419,0.5382984354502751,0.05333207333146962,0.08555767365286109,0.6233464639052417,0.5331744443636866,0.0374514366950359,0.2500787932353546,0.1497585469384025,0.8809800934531999,-0.07174819055114051,0.0717560908212317,-0.9998899010522901,0.31756387003131537,0.10784318852599459,0.35206710838403316,0.3063142962175261,0.759418096115278,0.019188992062809614,0.0474082288694193,0.404760787745595,0.6857249550753517
PAY,2797,2797,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007024455907348348,0.0027154974228575934,14470.53349926203,14526.953943290762,-7225.266749631015,1.5068266619466932,0.13965158411984263,2.144392123872855,-0.21064255296714468,0.19676931040761989,-1.0705051134792591,0.2845165703167782,-0.2742595453117963,0.2435191705606483,-1.1262339005195163,0.26019682467779837,-0.026134778354146106,0.1708324186134643,-0.1529848875656337,0.8784250748695913,-1.077829675708795,0.3935176836595605,-2.738961221984742,0.00621608814489787,-0.30301336245390076,0.270164020723953,-1.12159036440871,0.26216648892704497,0.9814637185042778,0.404003295763941,2.4293458216681154,0.015210509016488084,0.4276803529766684,0.34786806671138343,1.229432632376409,0.21904909682514506,-0.005944579654461532,0.436669182654405,-0.013613462755319458,0.9891396730853841,0.492573915298673,0.46429566689606533,1.0609056909612251,0.28885628789242535,-0.11206507113379066,0.3305724481909081,-0.3390030589272589,0.7346417448860381
PERP,1577,1577,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009733694728573328,-0.0007023670365822188,5883.623312009682,5931.239039697723,-2931.811656004841,1.36551184087193,0.19947733164843717,2.073299690580227,0.09641618195463048,0.8925099015227352,0.10802813704378206,0.9139987473081833,0.047003091674027594,0.08874406761835732,0.5296477041841688,0.596493870741242,-0.22096692699625164,0.13377628608451342,-1.6517645500836775,0.09895017111941828,-0.1504584823531203,0.37793937553664586,-0.39810216159530987,0.6906543804113897,-0.9407875407326525,0.3872997289461168,-2.4290942399898756,0.01534195464705335,0.9109324131766698,0.5646400105382314,1.6132976696219992,0.1070492813193066,0.9867321018146671,1.1339067818915236,0.8702056620286304,0.3844325502382089,-0.08515846689847256,0.8577876067390172,-0.0992768678743363,0.920941742795275,1.3665871701055723,1.7254958065241166,0.7919968074906313,0.4285824698077355,-0.07955281695691989,0.2515460365964687,-0.31625549753558185,0.7518858676807807
POLY,2542,2542,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010516107953404075,0.005620365771755176,12291.882923094661,12346.99816957857,-6135.941461547331,1.708232044467759,0.08203769473604922,1.9814167145162829,-0.11247405956305045,0.2094812754186396,-0.5369170076813583,0.5913906063573477,-0.5142541344904167,0.3369789234816655,-1.5260721031960813,0.1271657549176951,0.05354639742555823,0.16577759159529767,0.3230014196145258,0.7467312916756785,0.022266413325252934,0.3324364373911048,0.06697946079555939,0.9466054152512746,0.012407218792214958,0.1921840050394724,0.06455906041539022,0.9485321754803102,-0.26799544869078373,0.37225569935617514,-0.7199230237556821,0.47166488173350873,0.4496507261763453,0.3867258433345434,1.1627118640410274,0.24509894156112844,-0.1657071516095765,0.43794103241231624,-0.3783777708537829,0.7051941322482629,0.30366763676343056,0.43626334717100546,0.696064977112092,0.48647706371183486,0.18871873537644573,0.32114537147523675,0.5876427068200722,0.5568450783745544
POWR,2767,2767,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035179249126682244,-0.0008697163181470291,13955.232940731983,14011.508384636869,-6967.6164703659915,0.8927321895717341,0.5308683163349002,1.9764899510848866,-0.10907751184458388,0.15086334001361704,-0.7230219868838809,0.4697490989619648,-0.12404417302182956,0.26519450870758954,-0.46774789427711694,0.6400147517214914,0.13385384602431033,0.21254626032238633,0.6297633551457609,0.528919811173346,-0.17051611877123674,0.36607918838272757,-0.4657902557218466,0.6414152680422511,-0.1686054728137344,0.25967960815796143,-0.649282683417994,0.5162286255999216,0.06343704683364101,0.42863589931634577,0.1479975124221283,0.882359328980086,0.15339172916795926,0.3366214813650621,0.45568015607895124,0.6486683972749181,-0.18723798742156292,0.44111439478675957,-0.42446582935040283,0.6712707923361949,-0.056694092656836725,0.38085798853008573,-0.14885887749301652,0.8816796749182206,0.18189957178847624,0.31406470972407285,0.5791786410777809,0.5625324619036525
PPT,1818,1818,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0164301525614321,0.011534063719094045,13022.377499502558,13077.432422249933,-6501.188749751279,2.6532849020483327,0.004681692208650585,1.9833477736137353,-0.2255404574594181,0.2033319548003721,-1.109222884719964,0.26748155964429354,-0.8895489324865031,0.28954867888214814,-3.072191301030134,0.002156631895200963,0.2349069037797858,0.2228366769430727,1.0541662485830223,0.29194766170345715,-0.817306709609285,0.4193326636623601,-1.9490652182234178,0.05144209848830327,-0.006070759604693707,0.29343087708212867,-0.02068889158857865,0.9834961132258477,0.757329152717098,0.4658689485342246,1.6256270247242322,0.10420330270766812,0.7633271439130931,0.33476222183622834,2.2802069472657713,0.02271137699798175,0.4596174600664915,0.3571922930069544,1.2867507756040608,0.19834589399878885,-0.21282999886455148,0.386656896112278,-0.550436319653147,0.5820881412178602,-0.329813942144884,0.4619972382769857,-0.7138872590990414,0.47538904125697545
QASH,2593,2593,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010293305192527469,0.005926952127200402,14200.049536424614,14256.305487145939,-7090.024768212307,1.1329309804458039,0.33544837463876803,2.043324934301434,-0.11924673838155314,0.24492983380550984,-0.4868608144985832,0.6264092735433842,-0.6802225017064428,0.6131108198518571,-1.109460932153834,0.2673621563946668,0.24471575238436474,0.19167040979490718,1.2767529043539771,0.20183480904851225,0.5450446072440874,0.42378559483797895,1.286132926373932,0.19854262708920417,0.2177689837731158,0.23801770179138768,0.9149276803116979,0.36033772726097546,-0.5812643695630559,0.4732095924132605,-1.2283444352823467,0.21945938909022017,0.37276585909075166,0.27440076955781945,1.3584723530165084,0.17446404736304982,0.18065213442391323,0.29858894405877395,0.6050195026255019,0.545233330212359,0.13931413767168294,0.46674757630101416,0.29847854546080527,0.7653683470405597,-0.10392303539301695,0.33857148265070874,-0.306945625128831,0.7589160879588377
QNT,2268,2268,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005541506309634903,-0.00025145578953233994,10331.342695355946,10384.83500360208,-5155.671347677973,1.3113092314754442,0.22578935602977665,2.148987156710377,0.24102897076412705,0.18574698188002853,1.2976198499946794,0.1946117031040822,-0.13420295461911186,0.21523306378519436,-0.6235238780647954,0.5330323538841558,-0.2987034377957579,0.12532791387393674,-2.3833751680907573,0.01727491782218864,0.15148834436700445,0.4210114555407635,0.3598200057820919,0.7190309180313411,0.30099960094729583,0.21391589100261701,1.407093224989131,0.15960087757246919,-0.1849237779637109,0.4328421955358167,-0.4272314018156044,0.669270323405845,0.3937951068726102,0.3621898552348666,1.0872615595962754,0.2770908202451599,0.18894463867669298,0.39742975526188284,0.4754164381884028,0.6345573851328785,0.19390675963494747,0.43981253610178883,0.4408850219541498,0.6593579210442149,-0.030972107432231416,0.23685398364122542,-0.13076456201448744,0.8959785814322798
REN,2367,2367,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012034292124332824,0.00662572073085288,11412.128163166444,11466.23768192228,-5696.064081583222,3.825266814940145,8.426829284083322e-05,2.026571353716992,-0.008459887020261781,0.2543796024493934,-0.03325693938823103,0.9734737292190997,-0.5390155568570654,0.11805691885519884,-4.565726109777503,5.347789457982954e-06,-0.31246931661121313,0.18842834366967365,-1.65829253988981,0.09744920003176065,0.2805303673790535,0.3634452090490075,0.7718642601262805,0.4403057614275603,-0.0278545889240725,0.23529255899001966,-0.11838278712950714,0.9057788259501298,-0.35473771260815834,0.42398485437641587,-0.8366754353286885,0.40289662800750337,0.22852463365075798,0.4168396675115728,0.5482314939338478,0.5836073923439835,-0.3654556726562382,0.4072267923683804,-0.8974254138112904,0.3696233574026502,0.276313326792324,0.47099359389593193,0.5866604777078489,0.5575123015037566,0.10070727278179015,0.2827657900138776,0.3561508369765934,0.7217733053053574
REP,3161,3161,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013958217936449246,0.010318194950980963,16338.380547051347,16396.41081348767,-8159.190273525674,5.005500207203886,1.0473082652707646e-06,2.083529703773413,-0.07476018474319646,0.16274301626091509,-0.4593756860407356,0.6460053612608798,-0.7110205746264588,0.1122017252454738,-6.3369843295269765,2.781829784217681e-10,0.06791967286914694,0.15049560417926872,0.4513066892521443,0.6518086640632619,-0.01945703080486106,0.3826920715741061,-0.050842523924860876,0.959455170445302,-0.03243029747144963,0.13923222364666918,-0.23292235534317315,0.8158412510825349,0.11313572604016398,0.3985984777940333,0.2838338135817576,0.7765618416391926,0.3574560159065817,0.28895403375627177,1.23706878654648,0.2161806878841474,0.1309198269045713,0.3863395235639337,0.3388724655889522,0.7347349909262985,0.1955996997609145,0.387925925420349,0.5042191999644429,0.6141529125368745,-0.23332020283174748,0.27927907972851407,-0.8354374522379442,0.40355331326968347
SNT,2903,2903,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.018139787192285928,0.014086235855006235,15146.851467086452,15203.768035314557,-7563.425733543226,1.0232379168763595,0.4186165123233191,1.7319403353109777,-0.14720243582306308,0.14527186968036218,-1.0132893322495862,0.3110344292898303,-0.8009424380303614,0.7176930059889682,-1.115995880336993,0.2645468939635735,-0.06874633773264155,0.21324497262691103,-0.32238198577801275,0.7471942425929438,0.9145008825849905,0.6671931149776423,1.3706689443514948,0.17061928628761475,0.0741293075634943,0.3129079114003272,0.2369045487912096,0.8127530996517136,-0.8362664471516794,0.6830437035249697,-1.2243234844798017,0.22096251204555317,0.21160321216030709,0.326009502903332,0.6490706874365298,0.516361059798981,-0.09402317182277331,0.41534029093958585,-0.2263762362425119,0.8209300318678429,0.12675923341553938,0.33310314656996864,0.3805404863952958,0.7035813244461446,0.11559231932560839,0.2603619422492647,0.44396780238696676,0.657109925988121
