symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_fng_value,stderr_fng_value,tval_fng_value,pval_fng_value,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
SNX,1878,1878,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005610049426898356,0.0007382423745533329,12138.385818128218,12193.59899793021,-6059.192909064109,1.2009412618112363,0.289858577327826,2.024482621429183,0.009391213571556645,0.14905333668900517,0.0630057251999068,0.9497687998958296,-0.17981456909733579,0.14271518972808708,-1.2599539645354747,0.20784600739332756,0.04065815354579305,0.19298036777964175,0.21068543921638352,0.833156104143461,0.041843230434475284,0.2914408292651083,0.14357367339362295,0.8858528779337566,0.24755056332402706,0.2004931249617576,1.2347084887386799,0.21709692419241872,-0.3249066320782584,0.3530063032639181,-0.9203989534298724,0.3574851626612837,0.4155780583695148,0.6085365456182089,0.6829138880185599,0.49474737003404345,-0.17325431090910826,0.43973897966721365,-0.39399352552330913,0.6936315478599522,0.26973283915898516,0.37828764914373536,0.7130363356285434,0.475913837391189,-0.10139148047161373,0.16815192549303004,-0.6029754353054758,0.5465994630321631
SOL,1877,1877,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014317940094725867,0.009486165291268667,12185.412247790573,12240.6200119412,-6082.7061238952865,2.325497511424058,0.01333009025040551,1.9833276934380508,0.2750076772936858,0.15244682524333292,1.8039580480257522,0.07140172643163578,-0.39340026803517625,0.25966027376742407,-1.5150575878524344,0.12992995229190382,0.5459721518105224,0.20135704714528457,2.711462844489315,0.006761141755596407,0.10189553036324434,0.21106929956413692,0.48275865118073075,0.6293246673634967,0.22758608184725543,0.18243744594646563,1.247474610634695,0.21238261536187414,-0.11638847181328041,0.14816480217616715,-0.7855338791928136,0.4322419723063813,0.36115894501097084,0.6588383535965523,0.5481753499009727,0.5836381478000388,0.26236905196356747,0.5251135498462723,0.4996425097778877,0.6173866894300717,-0.1652516455777477,0.3882871797499014,-0.4255912999347223,0.6704555614393746,0.07551054280972122,0.17376736956802566,0.4345496107665985,0.6639404427135407
SRM,1754,1754,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010293311870488764,0.005093451862802967,12043.238574372399,12097.756796737678,-6011.6192871861995,1.6395288909893393,0.09884438224227779,2.027056694402713,-0.2830085162845508,0.193501729959838,-1.4625632357048708,0.14377036690073686,-0.37213186670657866,0.2432658212259489,-1.529733461245002,0.12626734949325802,0.31122822347183055,0.23848030114178193,1.3050479305072595,0.1920518017891028,0.49423713757601384,0.4738062024736856,1.0431208688186453,0.29703950224401254,0.6993433999445424,0.2943412334378251,2.3759613689743797,0.017612712128417172,-0.6050508696405912,0.5244007713935599,-1.153794774238621,0.24874526870045577,0.4203246967839046,0.6479731759832141,0.6486760754349393,0.5166347197426413,0.48390535031773396,0.8640408411626529,0.5600491634939283,0.5755191325173238,-0.2734408643631513,0.773270022887907,-0.35361627409522534,0.7236699912109491,0.036468333110162315,0.1944925609170981,0.187505028152243,0.8512868879647819
SUSHI,1733,1733,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016491408705869848,0.011259980028773486,11633.563602531125,11687.959195622458,-5806.7818012655625,1.9046046065728979,0.04731860938330376,2.046690269357095,-0.18908203956843014,0.19235352451119606,-0.9829923316919753,0.32575174847950084,-0.7919823475428318,0.28616262125861763,-2.767595376571152,0.005708659136370837,0.4407521886430076,0.27818988726638444,1.5843573358256529,0.1132992975560401,0.12120152815885503,0.31678231712232413,0.3826019370647307,0.7020629882781806,0.23010457927531863,0.31720208704748254,0.7254194996544077,0.46829502984668514,-0.19648598033351172,0.40392920475431854,-0.48643667756833825,0.6267205884601782,0.23592356158730726,0.6562761344011022,0.3594882538317563,0.7192747224401188,1.73814389088669,1.156548660439921,1.5028713882436604,0.13305882086592902,-1.4805193842937503,1.271650625691609,-1.16425011271358,0.2444868008939887,-0.1770228940307217,0.18960561570433018,-0.9336373997844563,0.3506241790268706
SWRV,1647,1647,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033286364215282527,-0.002154274502803144,12409.827740626017,12463.888774438386,-6194.913870313008,0.3377024891479534,0.9625659498805756,2.0107602627400816,-0.29127949775481404,0.2577959643987211,-1.1298838538228841,0.2586907969790816,-0.40960865037443506,0.5202798902735574,-0.7872851863620318,0.43122897708317465,0.1997086677919967,0.3306314774198378,0.6040219441611285,0.545912798372973,-0.4729005991293717,0.5754613572307105,-0.8217764636796964,0.41132387365078427,-0.1532204265877347,0.38378720791463183,-0.39923276083192555,0.6897738138375631,0.3938011237045676,0.5831334093536807,0.6753190906023363,0.49956849164093153,0.432506198506143,0.7855021176657196,0.5506111171175754,0.5819754602878666,0.8385872339131843,1.1267593150604194,0.7442469946371976,0.4568339444277678,-0.5621948599244758,1.0797544679113054,-0.5206691675117536,0.6026677140581822,-0.20371303137236474,0.23889776311920435,-0.8527205475369677,0.3939391109245042
TRX,2532,2532,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0125674060255484,0.008999805324717225,14879.346839159613,14937.59129846839,-7429.673419579806,2.1428924809643295,0.0232378862858289,2.043959538731487,0.07775510428264149,0.09386771229617678,0.8283477074343106,0.40755296854409195,-0.4547897553351694,0.14510876334906386,-3.1341301851023142,0.0017437064881235486,0.07432690430743027,0.11660901659863405,0.6374027195792417,0.5239211359475695,0.06767364305886686,0.1880161170796663,0.3599353295345002,0.7189260088154503,0.08534222077869635,0.1199868119334085,0.7112633413917226,0.476987659071754,-0.1913581403851997,0.11866707403850459,-1.6125630629698395,0.1069661424770594,0.290496210143808,0.26782425015270456,1.0846523792306957,0.27818060979335635,0.0025423983509461692,0.3021372503977603,0.008414713338388863,0.9932867831887711,0.2879009202953957,0.19556826412200864,1.4721249461813688,0.14111346585719597,-0.04149936829819452,0.1738152776357426,-0.23875558502494246,0.8113147520027522
TUSD,2521,2521,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002726884766561244,-0.0008922515387215224,-666.7496348813374,-608.5492549867499,343.3748174406687,0.5779077265384795,0.8162605911478464,2.764372087182192,5.078969312081669e-05,0.004249968618166376,0.01195060427122156,0.9904659855497074,-0.0002927626247589202,0.006505168417357858,-0.04500461878553926,0.9641072507126454,-0.0005639990788982004,0.004372187070290078,-0.12899701449892015,0.8973704713723759,-0.023704233984849124,0.010996524762847827,-2.1556113859657526,0.031209949665663633,0.000875683252508544,0.00521315854169029,0.1679755651982563,0.8666161985670134,0.027623567633635212,0.01260682101540578,2.191160451939365,0.028532916692779686,1.0803632174125424e-05,0.004638267149038601,0.002329238878869828,0.9981417252767928,-0.0002727437205850632,0.005769835929902964,-0.04727061980593444,0.9623013500099786,0.00018426365420155062,0.006413312012076309,0.02873143453095389,0.9770810973414409,6.0873083878718124e-05,0.006056625985294324,0.01005065923280055,0.9919816775760275
UMA,1726,1726,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007127130165391571,0.0018239516321504334,11140.95047043091,11195.304850629054,-5560.475235215455,1.3065599788672748,0.22821756096981546,2.050871396657182,-0.16752768237263488,0.15997390250207694,-1.047218826023575,0.295148854925363,-0.09338737266423813,0.24942402095956362,-0.37441210475625364,0.7081448501684592,0.390579419762407,0.2113645078795611,1.847895011706343,0.0647926810810473,-0.6154513928697174,0.23764786948599356,-2.589761878365969,0.009686992144147635,-0.10732745949590203,0.30691184969927177,-0.3497012565694908,0.7266066116219925,0.3982535435833343,0.3517718713104176,1.132135841617363,0.25773841154785687,-0.31912509855276366,0.5307448285710072,-0.6012778295211756,0.5477358322748469,0.4783571632807415,0.7472082833263561,0.6401925325977827,0.5221344770969776,-0.7695352901980641,0.8090428231205221,-0.9511675627130894,0.3416557326586249,0.00481222571945171,0.1608743532206102,0.029912945246484437,0.9761400240857274
UNI,1716,1716,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011921758157675155,0.006612681037328261,10754.909267176568,10809.204475604432,-5367.454633588284,1.6450829393104032,0.09740804458204685,1.957501966342351,-0.036841183876194894,0.14731394770246492,-0.25008618973815233,0.8025513637776709,-0.5259339159379108,0.18395187303943508,-2.8590843205231327,0.004301254268698906,0.3091379014275668,0.21332432808206814,1.4491450844211176,0.14748425435050358,0.20271365018836057,0.31012621572191434,0.6536488691111846,0.5134277716049325,0.09753205295526923,0.1979407988698015,0.49273345117406736,0.622265520648762,-0.2480756178857083,0.34518600515426645,-0.7186722931447967,0.47244309635135184,0.28167627117002586,0.496255590382767,0.5676032202534305,0.5703804871017201,1.0021317396161193,0.7192265440034797,1.393346433013839,0.16369991659571873,-0.8276519955520859,0.7613095544463925,-1.0871425305491353,0.2771302372112712,-0.19193395611834113,0.1498617654704496,-1.2807399907229007,0.200462314615786
USDC,2437,2437,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003337769632970611,-0.00040595326907588714,-4556.3668757278965,-4498.50966676255,2288.1834378639483,0.5429094889838433,0.8439315592739667,2.7200995231385376,1.0344580814039084e-06,0.0018942413900664844,0.000546106788093993,0.9995643153088558,-0.00024179506071327734,0.0010771553112612026,-0.224475577649214,0.8224064084972623,-0.00012192289030853024,0.0018815926370425867,-0.06479770802045859,0.9483404718794708,-0.0013028075560402657,0.00471857705104064,-0.2761017870319492,0.7824936998759984,0.00702619522542821,0.004521673546057743,1.5538926359586605,0.12034209784858092,-0.0024263141505337423,0.005618392124733413,-0.4318520488900316,0.6658878046869632,0.00010731399064003739,0.002829628468738607,0.037925116963456296,0.969750546445243,0.0001706538968644345,0.003964140557137368,0.0430494061461002,0.9656657369893391,-1.798018663480848e-05,0.002342530686846195,-0.007675539422288479,0.9938765047193447,-9.626000541969912e-05,0.0020994261314461887,-0.045850627453793986,0.9634331272903452
VTC,3265,3265,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013615353695516141,0.009437724605285358,14444.572671067355,14501.234890323982,-7212.286335533678,1.9221942100866722,0.044824912224448336,1.993753698861444,-0.2596789743812261,0.20757931587564482,-1.2509867531155792,0.21107702276434126,-0.9659097627993966,0.3009832207453423,-3.2091814301390555,0.001350970456825819,0.02162239450274512,0.17823706982594564,0.12131255593384753,0.9034549449233817,-0.250110746843736,0.2884088312488393,-0.8672090440529552,0.3859253947039334,0.15865023844154502,0.19524917281749024,0.8125526789803295,0.41656559069447274,0.28310322511602126,0.2914731537620436,0.9712840495325499,0.3315173902692392,0.27926392583540416,0.29602240277728203,0.943387808542023,0.3455898182442796,0.03870210039389829,0.5181592711666956,0.07469151387903575,0.9404671900177628,0.1496865240178946,0.2730695289710541,0.5481626770365934,0.5836377845854424,-0.02884287797943988,0.33325327344434,-0.08654942134951667,0.9310378249352761
WNXM,1739,1739,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009456131628722941,0.0042058991108538946,10856.191779146495,10910.62256288998,-5418.095889573247,2.2681078720414085,0.01596490843144793,2.018887248223713,-0.028189598457446015,0.14466416243834618,-0.19486234864464116,0.8455240224298584,-0.35441536130897433,0.12252113323917745,-2.892687587349594,0.0038682791062026357,0.42890382127426163,0.19377954257672447,2.2133596538161027,0.027005372625458348,0.25260200843904107,0.20226001963311843,1.2488973792113662,0.21187475873890893,-0.18056890515639634,0.1746132207995354,-1.0341078661145502,0.3012329943771103,-0.14145712650470063,0.231006743298058,-0.6123506374105478,0.5403877849861315,-0.32995242078598963,0.48453081577260404,-0.6809730362760666,0.4959814032396934,0.3958164263267517,0.9264859721266631,0.427223334443145,0.669270833937913,-0.6847618115646816,0.9018346330279677,-0.7592986413324467,0.44777932363538153,-0.12308171781293176,0.14908924694398754,-0.825557311045868,0.4091712299376755
WTC,2484,2484,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.017576925007220523,0.013755919097568348,17140.061114419557,17197.571565599275,-8560.030557209779,1.6213290136086822,0.10350254048291373,2.004821478926216,-0.4004896978966472,0.19207565408125465,-2.085062262639627,0.037173012499276355,-1.5543298492771234,1.601091094678492,-0.9707941380994574,0.3317522628037104,0.006086348757748328,0.23925424878781607,0.02543883249131362,0.9797071307377896,0.06754954477434183,0.36348549050839907,0.1858383526667372,0.8525878155465219,-0.27064251814132173,0.32670157982027304,-0.8284089666484293,0.407524363261604,-0.06113591812874358,0.3337028618504259,-0.18320465635127292,0.8546534910808017,0.4513684912621426,0.32893845539146993,1.3721973939622494,0.1701349953527429,0.1610340250080856,0.40537826214534417,0.3972438585035636,0.6912242794631207,-0.060981374119455506,0.41496501414026615,-0.1469554589940506,0.8831799788249873,0.03179695856612645,0.27182038076816295,0.1169778310083608,0.9068877725876534
XAUT,1953,1953,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036681252001133924,-0.0010217214908903038,4897.0517077230925,4952.662923618394,-2438.5258538615462,4.382032831062717,1.1013603264379543e-05,2.108893115120598,0.04041925614393548,0.01979432552493131,2.04196177803718,0.041292288000202085,0.010778101007075654,0.0030902132405830614,3.4878178843871765,0.0004979919953718003,-0.009327745659047143,0.0216312946230262,-0.4312153212095726,0.6663604263340108,0.025513287248826635,0.041567053390048125,0.6137862842819395,0.539429577096511,-0.010199184399741086,0.021498496128980447,-0.474413853813354,0.635258991218769,-0.02160679628537826,0.050118606473351306,-0.4311132692180272,0.6664346115496186,0.03184745077625737,0.06807801381366069,0.4678081658408605,0.6399750959181947,-0.06546928335340896,0.06181125502297289,-1.0591806189516217,0.289651316014135,0.10398005417575505,0.05607111691700271,1.8544316556002953,0.06383130486198875,0.024714721573927137,0.024214559208658695,1.0206554396038559,0.3075468362076411
XEM,3713,3713,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007388270957740972,0.003994081914663328,16536.454276725002,16595.247191575825,-8258.227138362501,1.6472265562400294,0.0964888255990725,2.002100853998123,-0.13721464175741294,0.13272195636626483,-1.0338503553907081,0.3013011084786355,-1.8394675428653975,0.8117973445356123,-2.2659196352972337,0.023537196449417302,0.13074994834682135,0.13492455288243443,0.9690597119172921,0.33260443668479045,0.011776926614717242,0.19196803135011234,0.06134837416360446,0.9510864242186787,-0.05034621419072022,0.12926307450716812,-0.3894864359576124,0.6969478535654308,0.02960516563277548,0.18060882662458036,0.16391870865931588,0.8698077247715312,0.32983932110057623,0.2635721226117938,1.2514196032271026,0.2108926416437153,-0.07525195329066992,0.3963133730492293,-0.18987992434290693,0.8494178664944254,0.38011985875858223,0.22719420090832415,1.673105463250647,0.09442537324698165,-0.04248160052027776,0.256388013582695,-0.16569261537094368,0.8684115833720423
XLM,3531,3531,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0097854867209769,0.006399494844262943,16283.10581821988,16341.898733070702,-8131.55290910994,2.4392656609023486,0.009229663621293717,2.0119338462389087,-0.040672507360066376,0.1250340723951456,-0.3252913912259765,0.7449864009840338,-0.2040090576804019,0.24456698560726248,-0.8341643381417373,0.404264083713055,0.16108004967219525,0.13448332428711585,1.1977696902278872,0.23111454225730124,-0.3129315511106435,0.1053634681484378,-2.970019463195539,0.003004728905370541,-0.024130592657626904,0.14650766493530432,-0.1647053256106609,0.8691885727911131,0.5939018943720998,0.27533626402634603,2.1570057125321904,0.031095487633960292,0.2205896388517054,0.2451426886415684,0.8998418026418774,0.3682867645843788,-0.2410407400393304,0.38441240573561536,-0.627036839714037,0.5306894729767246,0.4242084966927214,0.2360633875019642,1.7970109688830578,0.07244848250516311,0.04667463787374497,0.24247893408827972,0.19248945500870626,0.8473736774343485
XRP,3803,3803,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031221994399560637,-0.00028657723369152066,16395.15676671865,16453.949681569473,-8187.578383359325,0.6892993313623516,0.719276249839176,2.0003974529704296,-0.04876012081738959,0.1273768143607911,-0.38280216899818187,0.7018973641692052,-0.5267235398903074,0.6323182528485448,-0.833003851331918,0.40491813852100533,0.07812685632455138,0.13481558340201608,0.5795090919985074,0.5622953103745916,-0.055981550396416155,0.1169559203170348,-0.47865512275621297,0.6322237553807426,-0.03872089456380612,0.1537855119400573,-0.25178506138405804,0.8012268623304183,0.033490995178094174,0.16397490047163168,0.20424464403860548,0.8381781168620508,0.317694855388315,0.2612451500991411,1.2160794382890994,0.22406371447973164,0.23297440395077618,0.4282023320083288,0.5440755141572762,0.5864355942788789,0.3214666928208777,0.22361948169955898,1.4375612105781554,0.1506774669685276,-0.16301894752471546,0.25016168791210863,-0.6516543315856993,0.5146810852827335
XTZ,2527,2527,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008434908741881575,0.004845171886964872,15740.073554119137,15798.29800141403,-7860.0367770595685,1.5878116918289664,0.11305855641408438,1.9858241281897078,-0.07921553131276167,0.11169783970352468,-0.7091948378144146,0.47827007960662293,-0.3681582276186742,0.17394236903313484,-2.116552911548207,0.034396924063101866,0.1402800610637283,0.1428177955991285,0.9822309641123206,0.32608165564942715,-0.022757140915028853,0.12980158198481084,-0.17532252355515862,0.8608404926446067,-0.22433436419546282,0.14383062789402049,-1.5597120549370078,0.11895522689372577,-0.11011525782845955,0.22969923445764237,-0.47938887601632524,0.6317041730036494,-0.10721199809800186,0.30423624595793486,-0.35239718975767764,0.7245702808362107,-0.4362535657625029,0.3493422148761788,-1.2487857097864026,0.21186104265104866,0.088832119273689,0.253845946605552,0.3499449979862161,0.7264096197994717,0.23488324520607756,0.23737406922030221,0.9895067560563535,0.322511563119085
XVG,2800,2800,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008150262263610597,0.004758678813904127,17828.22895727389,17887.02187212471,-8904.114478636944,1.2565052998030448,0.25574885271523384,2.0051980568677297,-0.08022801679724775,0.1372796853600299,-0.5844128837186772,0.5589926477787965,-0.3128119576975893,0.4428335355237917,-0.7063872371987129,0.4800098799865996,0.12584495746774077,0.16503276897416566,0.7625452705543626,0.44580296665439845,0.6344360133797422,0.3192543109445697,1.987243371914548,0.04699892496167986,0.15135096871577808,0.19025075711032285,0.7955341204135786,0.42637460851946674,-0.2863635525558501,0.2756610268015741,-1.0388249506230705,0.29898157650875595,0.5007548794953184,0.32672441331545865,1.5326521652112663,0.12548176390385554,0.07897047360991902,0.3689237654805876,0.21405634713460706,0.8305196976048252,0.4732247104385628,0.2849970996204272,1.6604544785502244,0.09694217245021201,-0.17272095718125746,0.23664506945705321,-0.7298734665274874,0.4655324844851415
YFI,1771,1771,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011116375885513952,0.0059718946039934995,11275.71878421032,11330.335188132405,-5627.85939210516,3.322067677856279,0.0004927786200220913,1.961050947775014,0.057588505385092414,0.1556890361917624,0.36989441770427933,0.7115064359658367,-0.2653265698018331,0.06411609241457658,-4.138221151816669,3.668259052661991e-05,0.24340170591898225,0.20168003285120334,1.2068706181665518,0.2276469683569017,0.022116191700293594,0.2735378261235186,0.08085240719251317,0.9355686815692712,0.25593977734028783,0.23596142393154565,1.084667879502787,0.2782199087334665,-0.0631667941385354,0.33473221984366563,-0.1887084373534075,0.8503434721999277,0.09914400869311146,0.507112733535348,0.1955068412538702,0.8450191415438209,-1.1612661985917812,0.950478020804711,-1.2217707018712636,0.22196080309043764,1.0131198701880613,0.8553927169189275,1.1843915083089056,0.23642081194155742,0.003030757394485023,0.14688657603462288,0.020633317736064853,0.9835405417898686
ZEC,3136,3136,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0052158543642363275,0.001814236844965067,16460.86336267609,16519.656277526912,-8220.431681338045,1.3086807550781892,0.2267380611495881,1.9952141907338363,-0.10921700436237289,0.11030791811034743,-0.9901102861275721,0.32221122817205883,-0.35429630216107194,0.18093702997384442,-1.958119364578316,0.05032150267404687,0.08218452187745659,0.1336455351815539,0.6149440141476564,0.5386448542155902,-0.08741465338587728,0.10209023042591417,-0.8562489576249238,0.3919380335745264,0.05635208360620757,0.11564531753098739,0.48728374662560736,0.6260978446407329,-0.008703533957794468,0.10435330383636174,-0.08340448876867984,0.9335362619650346,0.17212209420719105,0.2767641941309138,0.6219088229519119,0.534055688729012,-0.26488741672762317,0.3679711307511468,-0.719859235116905,0.4716755857340914,0.30301331586068,0.2537380688138653,1.194197296752351,0.23250841226685978,0.1612340262678031,0.2633974549893239,0.6121320582780053,0.540503264115351
ZRX,2850,2850,9,"log_daily_return,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0029357362568168677,-0.00047367801890074723,17168.651059713877,17227.4439745647,-8574.325529856938,0.7998539779058602,0.6164701879142959,2.0017401753966424,-0.0740699502080301,0.12301517209773245,-0.6021204453478584,0.5471458310927599,-0.17190899065912224,0.255993485331527,-0.6715365839739622,0.5019376956518273,0.09514331052079798,0.14364869194675592,0.6623332884650514,0.5078156366244778,0.29416791167398526,0.28776348814545766,1.0222558586907673,0.3067537669780584,0.2269473778610857,0.17957303496373792,1.26381657416947,0.20640779156834155,-0.4482685227033308,0.33681340350963895,-1.330910581444548,0.18333371396879172,0.24304257638891127,0.2923096069210133,0.8314559995100853,0.4057914983397839,-0.2238686562090728,0.3638862088825762,-0.615216105321853,0.5384652005604902,0.3818724252211114,0.27923592033466854,1.3675619696901153,0.17156598939749595,0.02891303647389014,0.22731752380162168,0.12719229028344656,0.8987979233594805
