symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
SNX,1878,1878,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005566164309707133,0.001240187862984854,12142.04726757029,12191.744000840104,-6062.023633785145,1.3462525453901373,0.21590507970664008,2.0244308536970483,0.01066669016889505,0.14860245667859298,0.07178003922213519,0.9427847634563187,-0.18003098018406058,0.14274156804121235,-1.261237232115049,0.20738335571734862,0.041719099233144985,0.29115705695802857,0.14328726794061172,0.8860790087724332,0.2479199127892628,0.1999039458219689,1.2401951935959088,0.21506141807477014,-0.32510339578730735,0.352920599143803,-0.921179995092434,0.357077286327076,0.4814898439473865,0.5514897069189295,0.8730713155779112,0.38273819099090023,-0.14258262383190234,0.4120109064576542,-0.3460651686572689,0.7293333254996593,0.3095673790178969,0.36823386521831836,0.8406814480095705,0.4006357060598448,-0.1025818345624147,0.1675786678362144,-0.6121413655267546,0.5405199065378098
SOL,1877,1877,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009094865745386205,0.004781894540796028,12199.015710303904,12248.707572125697,-6090.507855151952,1.6330544633457498,0.11049944777708608,1.9827288762507436,0.28369159942543326,0.15242777683669936,1.8611542155427545,0.0628819531759689,-0.36517099384479823,0.2606160329590556,-1.40118391680902,0.16132790180839437,0.09273672049519012,0.21860101491307668,0.42422822479605343,0.6714490252779322,0.2348649649946436,0.18278412385857618,1.2849308793162115,0.19897833987410118,-0.12074818603809434,0.15047746654573124,-0.8024336720302109,0.422405882278975,1.2316948013136761,0.5811147844206963,2.119537885344859,0.03417875922526686,0.6755146733002069,0.5107112371193895,1.3226939691211281,0.18610171549203777,0.3459872816583656,0.33951233594937946,1.0190713120655255,0.30830322914393926,0.05202437957675535,0.17438887493270663,0.29832395900730807,0.7654896400799778
SRM,1754,1754,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009225367400240825,0.004603678151962054,12049.287335805278,12098.35895786629,-6015.643667902639,1.6551647169546502,0.1047115140402075,2.025767121448243,-0.27158401365226503,0.1924281982484012,-1.4113524739325543,0.15832209426151692,-0.36618784847717467,0.24246069447945784,-1.510297779453896,0.13115167224060728,0.5104655408118277,0.47305343583411336,1.0790864247962755,0.2807009411706503,0.705994089414511,0.2959176089128222,2.385779244460231,0.017150940559794645,-0.6222860796623002,0.5249014985085996,-1.1855292496409309,0.2359724919614126,0.7801239513320722,0.59061960907128,1.3208568414428001,0.18672531895338304,0.34566536726936564,0.8493738805542542,0.40696491284121383,0.6840845429270265,0.21072874923048443,0.6780509648931768,0.3107860030310311,0.7560010781347443,0.046949480289810955,0.19453698318402307,0.24133961327753756,0.8093207613868535
SUSHI,1733,1733,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01394832703388571,0.00929164853109421,11641.982552044297,11690.94387217026,-5811.991276022149,1.93949246277365,0.05058126894270244,2.043568256235906,-0.17282752438430837,0.1897656621527553,-0.9107418192717486,0.3625609957029404,-0.7860188660131752,0.2828137023717324,-2.7792814118321116,0.005508107509019322,0.13409661189401278,0.3168333845972833,0.42324015843361545,0.672173775381931,0.2495525186777689,0.31902305655109403,0.7822397583912595,0.43418300779411545,-0.2145230333090222,0.40461751164974524,-0.5301872191204685,0.5960516176670085,0.7296465666589143,0.5637402684259404,1.2942956313839575,0.1957397351043041,1.5034905275948727,1.083520926136222,1.3875971301784082,0.1654422527590776,-0.7598276424285719,1.0195326526070183,-0.745270532028217,0.45621157955857283,-0.16014785170218704,0.18808091803442953,-0.8514837835535812,0.39462101729644705
SWRV,1647,1647,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003092754523786767,-0.0017761453320188636,12414.915445726336,12463.575842297934,-6198.457722863168,0.34932713836952906,0.9464242626928407,2.010351696511717,-0.2886284494734805,0.25767132932211717,-1.1201418886331105,0.2628175138009702,-0.4078622339559959,0.5186895571494633,-0.7863320715332391,0.4317867084574951,-0.48025980550044245,0.5745999367296323,-0.8358159735169274,0.40338034078049645,-0.15068156862508253,0.3839615746373721,-0.39243918813332274,0.6947847940120888,0.4002035870486483,0.5822700675314743,0.6873160915609242,0.49198086200288815,0.6759648215222565,0.7951035130440832,0.8501595206570024,0.39536065113927565,0.7095396663424958,1.103605181469645,0.6429289008933597,0.5203602212262746,-0.19333695728579642,1.0303181369356484,-0.18764782483672016,0.8511759745242474,-0.19212431291798798,0.23847802235976703,-0.8056269127733288,0.4205749360932569
TRX,2532,2532,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012368314501014721,0.0091990190802399,14882.812112093337,14935.235723312579,-7432.406056046669,2.34146468302228,0.016643312585092024,2.043554816514708,0.07743191438438896,0.09384384055720728,0.8251145085775384,0.4093855271048077,-0.45549079586092645,0.1445017187047308,-3.1521479463622066,0.0016399943342347656,0.06829567405262121,0.18799102805433118,0.3632921994175335,0.7164174211670269,0.08908010724482533,0.1207918583584234,0.7374678099619894,0.4609073145144076,-0.19370487745701126,0.11825978342247352,-1.637960698482055,0.10155608919129386,0.3459202122771211,0.26441018090455287,1.3082711531519728,0.19090196149814967,0.041864072011662555,0.3020836184076733,0.13858438346420163,0.8897897772773274,0.3202787785714989,0.19413597555368753,1.649765210482212,0.09911694449103631,-0.05589939746293793,0.17480445891949042,-0.3197824461027249,0.7491600512787453
TUSD,2521,2521,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002724567303669434,-0.0004898579427330407,-670.0016299031686,-617.617674265809,344.0008149515843,0.6388658609666796,0.7455583911706014,2.7645129703203044,4.327661371626105e-05,0.004246453344676593,0.01019123729936022,0.9918695288994581,-0.0002930023969190845,0.006503740865110597,-0.04505136397590804,0.9640699920867584,-0.02371392554237551,0.010994049460142064,-2.1569782479466015,0.03110308744661166,0.0008618813475823823,0.005239859161091623,0.1644855941896778,0.8693622802315447,0.027637846723249315,0.012600957588355667,2.1933132088936627,0.02837728399116518,-0.00040217298936954344,0.004434955621469648,-0.09068252846152991,0.9277521709944871,-0.0005581122302354383,0.005180266486562381,-0.10773813117205114,0.9142121292174403,-7.655119888967839e-05,0.00732790999063408,-0.010446525542415193,0.9916658697154673,0.00016297891975063095,0.006013690647661423,0.02710131420112364,0.9783811053095501
UMA,1726,1726,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004523398879887064,-0.00019729632400200536,11148.96951316389,11197.893763511056,-5565.484756581945,0.9790512279072331,0.4504328706658476,2.045745290738199,-0.1552826813230025,0.15934704473851427,-0.9744936379448936,0.3299512052103246,-0.10034780985725582,0.2441628846322348,-0.4109871572348213,0.6811341504638535,-0.6124323194886245,0.23839287213813412,-2.5690043246500984,0.010284416866075707,-0.10237144946011012,0.3063168416162262,-0.3342011784920654,0.7382692949477236,0.39936833306127995,0.3524996088099401,1.132961067416703,0.25739159398830513,0.11787992248770046,0.4630019897369867,0.25459917041536567,0.7990637305069047,0.25227956413782443,0.7236492692829665,0.34862132091668885,0.7274171206690276,-0.1160713911680043,0.6848476533011012,-0.16948498050408325,0.8654355053468672,0.016955298925933615,0.16114552393076054,0.10521731235438352,0.9162158819718271
UNI,1716,1716,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01002702395337629,0.0053044337277514675,10761.570434422605,10810.441461669661,-5371.785217211303,1.5005954321821342,0.15194718743534963,1.9541666066326504,-0.024082633397188365,0.14612530810803862,-0.1648080931975365,0.8691148961749298,-0.5289606340875918,0.18759484442891677,-2.8196970748203314,0.004863415603599402,0.2202945100559851,0.311028205886246,0.7082782393586341,0.4788709202674153,0.11592941219302116,0.1978535746527065,0.5859353938715169,0.5579977776814169,-0.27264935374504173,0.34556967621673307,-0.7889851815992169,0.430232192516408,0.6323678167244521,0.4494489880763961,1.406984626733577,0.15961724401760224,0.7784140784029563,0.6772627451474345,1.1493531631265235,0.2505742754669726,-0.2607472505153904,0.6252345683463203,-0.41703908215606095,0.6767031991530594,-0.18192538416768617,0.1483998999577531,-1.2259131186710852,0.22040349161334064
USDC,2437,2437,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033270940989558184,2.0802343986270344e-06,-4561.240394718504,-4509.165166778456,2289.620197359252,0.589704660558478,0.7871548268074021,2.7201058495645065,7.679687456341004e-06,0.001897684882987534,0.004046871809533961,0.9967714088903563,-0.00024121606073499168,0.0010737267520241048,-0.22465311614921601,0.8222682802436773,-0.001303057487750254,0.004722642604804811,-0.2759170229025006,0.7826355737696014,0.007008726537958657,0.004485169040461344,1.562644902506894,0.11826809139571332,-0.002423740853553522,0.0056154731841899065,-0.43161827579863565,0.6660576743956909,1.1633980781008751e-05,0.002837213417734787,0.004100495474992236,0.9967286282110255,9.806951770515836e-05,0.003946033669376157,0.02485268143205239,0.9801745381431503,-5.897348896543882e-05,0.0020537451739175744,-0.028715095579723408,0.9770942062478989,-6.759953007934793e-05,0.002053515037628182,-0.03291893599056653,0.9737419718540581
VTC,3265,3265,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033226470572317313,0.0008738083522126239,23432.50052123593,23487.319656611322,-11707.250260617964,1.2814982415285856,0.24822909381716077,1.9957571780526042,0.02275889214217675,0.15298975099314885,0.14876089407581253,0.8817515215197558,-0.3218428809278108,0.34005202602125806,-0.9464518847115797,0.34398838415072774,-0.36930299369629505,0.2683124034480656,-1.3763918065300216,0.1687950079059283,0.09441872315135447,0.1644062798063415,0.5743011961743357,0.5658036721209938,0.3782789713339252,0.27246010266991644,1.388382987553255,0.1651154292493056,0.2970535695893942,0.25732275983599023,1.1544006825464146,0.24842065531297122,0.08005374468696316,0.4524083290552281,0.17695020083768295,0.8595585119367672,0.08394834568558762,0.27902649539927427,0.3008615564104812,0.7635392761325108,-0.27338134053323776,0.3371270743838248,-0.8109148190868484,0.41747385817785954
WNXM,1739,1739,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005562058147728588,0.0008823501860708571,10866.241198129324,10915.234171277365,-5424.120599064662,1.803452284541271,0.07210164541256683,2.0135797058516474,-0.01499164395401175,0.1430668066645682,-0.10478771633703185,0.9165566187287,-0.3503290854495585,0.12072533230169219,-2.901868885099337,0.003757195488801376,0.2507897002518049,0.20319166367239633,1.2342519162407686,0.21727963642407844,-0.17486895070099695,0.17449978443931674,-1.002115568582886,0.31643039502247894,-0.14783541711962433,0.23217914991957841,-0.6367299439714168,0.5243864912688015,0.15460047941924737,0.4630136982950483,0.33390044395777385,0.7384958669127604,0.18976508630390962,0.8967843574525717,0.2116061511632084,0.8324396746016471,-0.007304467462438263,0.7957241004436373,-0.009179648396178812,0.9926768802036445,-0.10965446394972403,0.1489835831276238,-0.736017094284749,0.46182183571394364
WTC,2484,2484,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006148031293959466,0.002935580486020717,18642.612599812834,18694.971228800314,-9312.306299906417,1.58981761009895,0.12254713214302242,2.0740647341052996,-0.23658357636225702,0.20658965605789523,-1.1451859733768868,0.25224285123938567,-0.48409717353838616,0.8913638827389129,-0.543097137894897,0.5871118289091626,0.1378389563511622,0.363690530055741,0.3790006749145663,0.7047198727922532,-0.40226624242757275,0.2562718159621194,-1.5696858467145423,0.11661604330082452,-0.16989537949597908,0.3429521210603491,-0.4953909571128813,0.6203681560191798,0.2950321061141652,0.32444281185560697,0.909350108349662,0.3632538908120708,0.04176355135746463,0.3907210806448826,0.10688840051459256,0.9148861784736714,-0.1883822009875406,0.4560461819616681,-0.413077026930081,0.6795859633908448,-0.052738134580169335,0.28494076850859074,-0.18508455233066912,0.8531778827194056
XAUT,1953,1953,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035330895240412996,-0.0006318714392856695,4896.979659850278,4947.034435560577,-2439.489829925139,4.953769757836335,4.3482630383111985e-06,2.10838646872201,0.04015421804731042,0.01977803894619745,2.0302426421822024,0.042469914774979765,0.010511907203587882,0.0030667397090386643,3.427714185395625,0.0006215670933961713,0.024982978878630466,0.04152456487857627,0.6016433634328078,0.5474828109343214,-0.010144008448262434,0.02148516124996215,-0.47214020552348906,0.6368805390470176,-0.021125999438457777,0.050120110883046465,-0.42150743616179465,0.673431914156438,0.021256290140697246,0.06622958352462899,0.3209485702532405,0.7482844047722388,-0.070407456735157,0.06311137126865883,-1.1156065114706422,0.2647306484824135,0.09707933104592772,0.05273139511209225,1.8410157903003348,0.0657739284325829,0.025022928357932794,0.024286710486508954,1.0303136100639403,0.30299298817728276
XEM,3713,3713,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0073955609518276955,0.005234201258745186,24529.464301726217,24585.36764797422,-12255.732150863108,5.157003259613321,2.0318119007980394e-06,2.0935779189744204,0.1274584579972958,0.11082951924786912,1.1500407009096216,0.2502019591762402,-0.40960683221495975,0.09048065969318855,-4.527009789759471,6.172046439537923e-06,0.09152635106828497,0.15100955737935323,0.6060964130790764,0.5444881759456195,0.03461919868939062,0.12923024217248663,0.2678877490857253,0.788800762110591,-0.14207665344571827,0.13668169326870028,-1.0394709785048692,0.2986541495996088,0.590995572885888,0.22851496203926494,2.5862445400154552,0.009740929542858144,0.19560481338932165,0.3424129519914472,0.5712541311644294,0.5678623309727968,0.6038809474425746,0.24496590181339367,2.465163285878823,0.013740486384404837,-0.6801445058328145,0.24496763041202768,-2.7764668527381895,0.0055231703026658915
XLM,3531,3531,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0021044843997538587,-0.00018164507470253,23091.12559374274,23146.572829031335,-11536.56279687137,0.9675570435714472,0.4594191842994687,1.9763623717380958,0.1476925106012749,0.10976584537795975,1.3455233738028547,0.17854363735453663,0.12969930384357778,0.3135556891262061,0.4136404101134769,0.6791628750238536,-0.17854228462894686,0.11263926807197558,-1.5850802982389747,0.1130386384733413,0.04392249238383847,0.12689461189597798,0.3461336279576944,0.7292631447621589,0.06686979492691422,0.12316156672697424,0.5429436853068931,0.5872032285093411,0.3327567430572406,0.2396540762261227,1.3884877248792216,0.16507713966882798,0.06229719240798132,0.3448726031995775,0.18063827578652275,0.8566619926910239,0.3321433003542999,0.24499363610629252,1.3557221552081327,0.17527525565306937,-0.27254811584210836,0.25487638956922176,-1.069334497019337,0.2849928814538253
XRP,3803,3803,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002947489289681915,0.000828355366812028,24481.82644720768,24537.94707868736,-12231.91322360384,1.555067308274012,0.13302798621012835,2.070904606777566,0.1266573957399408,0.10019785934378962,1.264072871111604,0.20628214648825624,-0.14953773664017023,0.148744210182864,-1.0053348392944552,0.3148002678331187,-0.06500498213712926,0.10915877000417468,-0.5955085618374337,0.5515393801694685,0.09955164958711556,0.11121009348621033,0.8951673941309978,0.37075485115596607,-0.0577520827045942,0.113782729020714,-0.5075645768179853,0.6117884761013976,0.5294465534246589,0.21108972951227256,2.508158756221616,0.012177958077951934,0.5831269082060112,0.3148443734780956,1.8521115742491763,0.06408804998424851,0.39524181427698385,0.225574955620294,1.7521529071794957,0.07982894300778415,-0.6308753166226495,0.23087632758193935,-2.732524911627192,0.006314441341101202
XTZ,2527,2527,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007929017086241608,0.004739078234428873,15744.70357110632,15797.109178718838,-7863.35178555316,1.6414152735909697,0.10803465615520395,1.9850025477397435,-0.07890555115795338,0.11167715267565978,-0.7065505277262587,0.4799120029545465,-0.36653272624946437,0.17368355541208785,-2.1103478989695694,0.034927968428316164,-0.023001602355677386,0.12984626651039058,-0.17714488813459067,0.8594090029857776,-0.2196327472107111,0.14385548996512842,-1.5267595784071335,0.12694791441906841,-0.10793774669486385,0.22980792194560962,-0.46968679661273943,0.6386199631405751,-0.0032543816612508603,0.29182868817094526,-0.011151685194652736,0.9911033210516949,-0.36319911255266696,0.34493034439061443,-1.0529636445709867,0.2924599042089652,0.15141001989045869,0.2510419468363165,0.6031263770798453,0.5464795942811037,0.20829350085670056,0.23802093559158996,0.8751057983155841,0.38160081219860487
XVG,2800,2800,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005553591277896119,0.002672181908183413,19221.424217488235,19274.76364088087,-9601.712108744117,1.3440500960544268,0.2166803797344223,1.9929347710756367,-0.00030782724601749467,0.14702114808166486,-0.00209376168009862,0.9983295723613765,-0.15097192831150028,0.20083099702833773,-0.7517361888623089,0.4522737966385253,0.6305220398447628,0.3220258169479231,1.9579859957213577,0.050332229576695336,0.1450915941179062,0.2054972347245597,0.7060513213833811,0.4802157925716538,-0.38730845393769553,0.2805785064973968,-1.3803924569015018,0.16757758572006828,0.5791425274181485,0.327860197082563,1.7664313404664571,0.07743399108597304,0.19705454602803066,0.3718201527248318,0.5299727424238414,0.5961734440516104,0.4554431182189079,0.29356606778989275,1.5514160803654995,0.12091661444157832,-0.31957334601558884,0.2447363741453002,-1.3057860611510812,0.19173410709824343
YFI,1771,1771,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010012033149989774,0.005439340462460973,11281.194658765166,11330.354593223079,-5631.597329382583,3.2012553402236366,0.0012953014967251012,1.96018749831104,0.0653210601935961,0.1543947771358916,0.42307817275517895,0.6722907512731434,-0.27368663799948756,0.06286139166721799,-4.353811309942955,1.416145450947678e-05,0.02532947320047002,0.274648084762413,0.09222519509787054,0.9265297860616164,0.26381654255135256,0.23630924653997779,1.1164038073589355,0.2644041786394961,-0.06803064249610352,0.33597222968205703,-0.20248888594299427,0.8395583282292519,0.38850686947307783,0.45958156804260636,0.8453491099039476,0.39803271143076113,-1.2439431978516595,0.9336162853771113,-1.3323923514778873,0.18290656510907832,1.3693628330302061,0.7637585464432243,1.7929263631906223,0.07315913342005631,0.009179395650512664,0.14633035516237938,0.06273063193434132,0.9499882428819817
ZEC,3136,3136,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0023280171563732077,-0.00024911421681017565,20664.521548342822,20718.8913673762,-10323.260774171411,1.022840308705145,0.41610269258268723,2.0568881670871204,-0.12610428032658255,0.12083049747065468,-1.0436461238373091,0.2967306000995612,0.019311492624592478,0.8441164170672457,0.022877759790157055,0.9817492547022773,-0.08205089751765336,0.10626441341511934,-0.7721389963084211,0.4400910233254828,0.05625466579616703,0.1430295708149854,0.39330793957939464,0.6941191272625308,0.17144290957786454,0.16732854667501754,1.0245885294804946,0.305637399936369,0.13328596494870987,0.2667447204950842,0.49967611243187166,0.6173386516809873,-0.13220257716514747,0.38474426067591494,-0.3436115640370964,0.7311617516400444,0.12122172114092233,0.2728099555937231,0.4443449319036194,0.6568242675141195,0.26691350790620666,0.27078101846619623,0.9857172021070879,0.3243489064933154
ZRX,2850,2850,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00938040137204621,0.0065611353496259905,19058.38843712083,19111.88886659622,-9520.194218560415,0.9031182061078669,0.5127354644248812,2.0690401304664565,0.03530369215661809,0.13332999645685553,0.2647843178188493,0.7911950315317255,0.2931952890396801,0.3782880516722345,0.7750582862546171,0.4383704105600532,0.7185319951172146,0.593114623609111,1.2114555374557063,0.22582269484275092,0.6796819717157238,0.3278302576610171,2.073274067394134,0.03823767331199361,-1.4976347707500468,0.8612860367561693,-1.73883553992183,0.08217317477430248,0.20870746836509887,0.2887517717343672,0.7227919922759681,0.4698678183812768,-0.19835595816171342,0.36196373054854414,-0.5479995408962978,0.5837357300754671,0.2984916877603481,0.28318277793361846,1.0540601725092134,0.2919459593480883,-0.06534490140334423,0.2375670111746777,-0.27505881847921043,0.7832912645416706
